Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
3,26.0,0,0,10.45,0,1,0,0,1
1,56.0,1,3,32.19,1,0,0,0,1
2,4.0,2,1,23.67,1,0,0,0,1
2,10.0,2,0,31.81,1,0,1,0,0
3,31.0,0,0,23.29,1,0,0,0,1
1,18.0,2,2,58.93,0,1,0,0,1
1,39.0,1,2,32.67,0,1,0,0,1
2,42.0,0,0,23.9,1,0,1,0,0
1,52.0,0,2,104.16,0,1,1,0,0
3,20.0,0,0,8.18,0,1,0,0,1
3,34.0,0,0,9.4,0,1,0,0,1
1,44.0,1,2,286.34,1,0,0,0,1
1,52.0,0,0,256.31,1,0,1,0,0
3,8.0,1,2,71.65,1,0,0,0,1
3,37.0,0,0,9.51,0,1,0,0,1
1,47.0,0,0,31.25,1,0,1,0,0
1,39.0,0,0,151.96,1,0,1,0,0
3,31.0,0,0,7.83,0,1,0,0,1
2,24.0,0,0,6.53,0,1,0,0,1
3,20.0,0,0,6.53,0,1,0,0,1
1,56.0,0,1,234.5,1,0,1,0,0
2,66.0,0,0,22.81,1,0,0,0,1
2,76.0,0,0,8.65,1,0,1,0,0
2,19.0,0,2,12.22,0,1,0,0,1
3,45.0,0,0,6.83,0,1,1,0,0
2,25.0,1,0,13.34,1,0,0,0,1
2,32.0,0,0,13.93,1,0,0,0,1
3,33.0,0,0,4.9,0,1,0,0,1
1,31.0,0,2,62.38,0,1,0,0,1
2,55.0,0,1,28.45,1,0,1,0,0
1,55.0,0,0,28.42,1,0,0,0,1
3,39.0,1,1,28.99,1,0,0,0,1
1,37.0,0,0,6.3,0,1,0,0,1
1,50.0,1,0,113.06,0,1,1,0,0
2,38.0,2,1,31.14,0,1,0,0,1
1,52.0,0,0,88.09,1,0,1,0,0
2,26.0,0,0,15.14,1,0,0,0,1
1,43.0,0,0,85.54,0,1,1,0,0
2,9.0,0,0,26.49,0,1,0,0,1
2,1.0,0,0,11.14,0,1,0,0,1
3,5.0,1,2,29.39,0,1,0,0,1
1,43.0,0,0,181.01,1,0,0,0,1
3,34.0,1,2,82.89,1,0,0,0,1
2,3.0,1,1,34.37,0,1,0,0,1
2,37.0,0,0,7.99,0,1,0,0,1
3,33.0,0,0,6.75,0,1,0,0,1
3,39.0,0,0,8.99,0,1,0,0,1
3,34.0,0,0,10.01,0,1,0,0,1
2,52.0,0,0,7.83,0,1,0,0,1
2,3.0,2,1,23.22,1,0,1,0,0
3,0.67,1,2,58.35,1,0,0,0,1
3,25.0,0,0,8.34,0,1,0,0,1
3,63.0,0,0,7.14,1,0,0,0,1
1,25.0,3,0,66.26,0,1,0,1,0
2,23.0,0,0,5.18,0,1,0,0,1
1,44.0,0,0,29.44,0,1,1,0,0
1,66.0,1,0,261.99,1,0,1,0,0
3,3.0,1,2,70.79,1,0,0,0,1
2,57.0,0,0,14.83,1,0,0,0,1
3,71.0,0,1,28.07,0,1,0,0,1
1,42.0,0,0,35.56,1,0,1,0,0
2,39.0,0,0,87.26,0,1,1,0,0
2,32.0,0,0,28.69,0,1,0,0,1
3,47.0,0,0,24.69,1,0,0,0,1
3,0.58,1,2,32.28,0,1,0,0,1
2,55.0,0,0,9.68,0,1,0,0,1
3,49.0,1,0,12.83,0,1,0,0,1
1,45.0,0,0,31.21,0,1,1,0,0
3,22.0,0,0,5.33,0,1,0,0,1
2,13.0,0,0,29.91,1,0,1,0,0
2,49.0,0,0,10.9,0,1,0,0,1
3,25.0,0,0,4.78,0,1,0,0,1
3,60.0,0,0,24.62,1,0,0,0,1
3,59.0,0,0,8.43,1,0,0,0,1
3,6.0,2,1,32.87,1,0,0,0,1
1,43.0,0,0,91.62,1,0,0,1,0
3,56.0,0,0,6.25,0,1,0,0,1
2,38.0,0,1,12.21,1,0,0,0,1
1,41.0,0,1,34.71,1,0,1,0,0
2,39.0,0,0,24.6,1,0,0,0,1
1,52.0,1,0,25.88,0,1,0,0,1
3,59.0,0,0,16.86,1,0,0,0,1
1,39.0,1,2,281.3,1,0,0,0,1
1,63.0,0,0,193.07,1,0,0,1,0
3,50.0,0,0,10.89,0,1,0,0,1
1,60.0,0,0,98.71,0,1,1,0,0
2,55.0,3,0,21.94,0,1,0,0,1
3,51.0,1,2,8.76,0,1,0,0,1
2,21.0,0,0,10.1,0,1,0,0,1
2,60.0,0,0,17.61,0,1,0,0,1
3,6.0,1,1,29.46,0,1,0,0,1
3,25.0,2,1,66.89,0,1,1,0,0
3,8.0,0,2,9.15,0,1,0,0,1
3,68.0,0,1,27.31,1,0,0,0,1
1,57.0,1,2,29.63,0,1,1,0,0
3,54.0,0,0,9.11,0,1,0,0,1
2,19.0,0,0,12.24,0,1,0,0,1
2,55.0,0,0,8.61,0,1,0,0,1
3,50.0,0,0,10.05,0,1,0,0,1
2,33.0,0,0,12.67,0,1,0,0,1
1,36.0,1,2,35.63,1,0,1,0,0
3,11.0,0,1,31.91,1,0,1,0,0
1,68.0,1,0,93.49,1,0,0,1,0
3,3.0,8,1,75.36,0,1,0,0,1
1,39.0,0,2,23.84,1,0,0,0,1
3,24.0,0,0,9.16,1,0,0,0,1
3,0.17,4,1,31.65,0,1,0,0,1
2,24.0,0,0,6.94,0,1,0,0,1
1,53.0,0,0,33.06,1,0,1,0,0
3,61.0,0,1,25.92,1,0,0,0,1
2,8.0,1,0,25.18,0,1,0,0,1
3,62.0,1,0,32.54,1,0,1,0,0
3,24.0,0,0,7.93,0,1,0,0,1
2,52.0,0,0,24.46,0,1,0,0,1
1,36.0,0,3,72.04,0,1,0,0,1
1,41.0,1,0,58.66,0,1,0,0,1
3,28.0,0,0,28.85,0,1,0,0,1
1,63.0,1,1,232.06,1,0,1,0,0
2,64.0,0,1,24.12,1,0,0,1,0
1,21.0,0,0,23.39,0,1,1,0,0
2,9.0,0,0,11.68,1,0,1,0,0
1,53.0,0,0,76.35,1,0,1,0,0
3,34.0,0,0,19.96,0,1,0,0,1
3,27.0,1,2,9.57,1,0,0,0,1
1,43.0,0,2,65.17,0,1,0,0,1
3,38.0,0,0,8.33,0,1,0,0,1
2,35.0,0,1,24.46,0,1,0,0,1
3,19.0,0,0,10.1,0,1,0,0,1
3,26.0,0,0,10.47,0,1,0,0,1
2,36.0,2,0,31.03,1,0,0,0,1
3,64.0,0,1,4.8,1,0,0,0,1
3,59.0,0,0,415.81,0,1,0,0,1
3,26.0,0,4,12.72,1,0,0,0,1
3,15.5,0,2,33.13,1,0,0,0,1
2,56.0,0,0,10.78,0,1,0,0,1
2,39.0,0,1,7.75,0,1,0,0,1
3,81.0,0,0,8.25,1,0,0,0,1
1,39.0,2,0,103.5,0,1,1,0,0
3,22.0,0,0,10.64,0,1,0,0,1
3,61.0,0,0,8.39,0,1,0,0,1
1,63.0,0,1,35.65,1,0,1,0,0
3,46.0,0,1,25.59,0,1,0,0,1
3,10.0,0,0,9.85,1,0,0,1,0
2,51.0,0,0,26.61,0,1,1,0,0
3,37.0,0,0,26.56,0,1,0,0,1
2,32.0,0,1,12.25,0,1,0,0,1
1,39.0,0,0,87.18,1,0,0,1,0
3,61.0,0,0,67.64,1,0,0,1,0
2,56.0,1,1,29.65,1,0,0,0,1
1,23.0,0,0,9.1,0,1,0,0,1
2,34.0,0,0,9.18,0,1,0,0,1
2,8.0,0,1,30.33,1,0,0,0,1
1,29.0,1,0,23.31,0,1,0,0,1
2,59.0,0,1,106.69,1,0,0,0,1
3,33.0,0,5,7.78,0,1,0,1,0
2,33.0,2,0,22.85,1,0,0,1,0
2,29.0,0,0,23.46,1,0,1,0,0
1,26.0,0,0,246.52,1,0,1,0,0
3,50.0,0,0,15.97,1,0,0,0,1
3,65.0,0,0,23.65,0,1,0,0,1
1,53.0,0,0,209.97,0,1,1,0,0
2,68.0,0,1,23.65,1,0,0,0,0
1,33.0,0,0,24.4,1,0,1,0,0
1,23.0,1,0,25.2,0,1,0,0,1
3,30.0,1,0,11.98,0,1,1,0,0
2,23.0,0,2,25.06,0,1,0,0,1
1,54.0,0,0,38.58,1,0,1,0,0
3,47.0,0,0,15.16,1,0,1,0,0
2,7.0,0,1,33.13,1,0,0,0,1
1,35.0,1,0,649.99,0,1,1,0,0
1,24.0,0,1,27.2,1,0,1,0,0
2,67.0,0,0,26.52,1,0,0,0,1
1,29.0,0,0,37.12,1,0,1,0,0
3,31.0,0,0,9.0,0,1,0,0,1
1,27.0,0,0,77.75,0,1,0,0,1
3,24.0,0,0,13.45,0,1,0,0,1
2,27.0,0,0,16.63,1,0,0,0,1
3,46.0,0,0,9.13,0,1,0,0,1
1,43.0,0,0,24.5,0,1,0,0,1
1,58.0,1,0,208.3,0,1,0,0,1
2,30.0,0,1,13.52,1,0,1,0,0
1,53.0,0,1,26.6,0,1,0,0,1
3,7.0,0,0,6.6,0,1,0,0,1
1,43.0,0,0,88.81,1,0,1,0,0
3,24.0,0,0,7.73,0,1,0,0,1
3,31.0,1,2,85.69,0,1,0,0,1
3,37.0,0,0,6.95,1,0,1,0,0
2,54.0,2,1,29.25,1,0,0,0,1
2,25.0,1,1,33.9,0,1,0,0,1
1,41.0,1,1,230.13,0,1,0,0,1
2,55.0,0,0,22.16,0,1,0,0,1
1,51.0,1,0,23.57,0,1,0,0,1
1,44.0,1,3,25.5,1,0,0,0,1
3,22.0,0,0,6.59,0,1,0,0,1
2,4.0,2,1,28.72,1,0,0,0,1
2,11.0,0,0,23.11,1,0,0,0,1
3,24.0,0,0,28.92,0,1,1,0,0
3,50.0,1,0,4.62,0,1,0,0,1
3,44.0,0,0,6.0,1,0,0,0,1
3,28.0,0,0,8.33,0,1,0,0,1
3,63.0,0,5,11.89,1,0,0,1,0
3,60.0,0,0,10.23,1,0,1,0,0
3,52.0,0,0,8.48,0,1,0,0,1
1,59.0,0,0,149.34,1,0,0,1,0
2,16.0,0,0,10.24,0,1,0,0,1
1,49.0,0,0,36.0,1,0,1,0,0
1,52.0,0,1,247.72,0,1,1,0,0
3,79.0,0,0,23.3,1,0,0,0,1
1,42.0,0,0,242.21,1,0,0,0,1
3,59.0,0,0,16.35,1,0,0,0,1
2,46.0,0,0,22.84,0,1,0,0,1
1,45.0,0,0,38.72,0,1,0,0,1
2,64.0,0,1,91.38,1,0,1,0,0
2,75.0,0,2,13.18,1,0,0,0,1
2,54.0,0,0,33.23,1,0,0,0,1
2,24.0,0,0,58.98,0,1,0,0,1
1,58.0,1,0,11.43,0,1,0,0,1
3,39.0,0,0,8.07,0,1,0,0,1
1,38.0,0,2,27.18,0,1,0,0,1
1,46.0,1,0,34.48,1,0,0,0,1
3,28.0,0,0,6.29,0,1,0,0,1
3,31.0,2,0,10.21,0,1,0,0,1
3,66.0,0,0,30.93,1,0,1,0,0
3,0.33,1,2,61.4,0,1,0,0,1
3,9.0,0,0,13.26,0,1,0,0,1
3,48.0,0,0,6.67,0,1,1,0,0
3,33.0,0,0,8.26,1,0,0,0,1
3,14.0,0,0,8.19,0,1,0,0,1
1,40.0,1,0,31.31,0,1,0,0,1
1,41.0,1,2,105.72,1,0,0,0,1
1,40.0,0,0,23.52,0,1,0,0,1
2,8.0,1,1,29.0,1,0,0,0,1
1,58.0,0,0,202.19,1,0,1,0,0
3,73.0,2,0,28.99,1,0,0,0,1
2,59.0,0,0,23.88,1,0,1,0,0
2,49.0,0,0,10.32,0,1,0,0,1
3,60.0,0,0,7.87,0,1,0,0,1
2,6.0,1,0,24.29,1,0,0,0,1
2,21.0,0,0,18.85,0,1,0,0,1
1,27.0,0,0,25.5,1,0,1,0,0
3,31.0,0,0,11.1,1,0,1,0,0
1,41.0,0,0,72.35,0,1,0,0,1
3,46.0,0,0,9.46,0,1,0,0,1
2,39.0,0,0,9.89,0,1,0,0,1
3,26.0,0,2,8.75,0,1,0,0,1
1,29.0,0,0,6.91,0,1,0,0,1
3,20.0,0,0,8.02,0,1,0,0,1
1,38.0,0,0,68.9,0,1,1,0,0
3,32.0,0,0,9.66,0,1,0,0,1
3,41.0,8,0,24.49,1,0,0,0,1
2,18.0,0,0,11.95,1,0,0,0,1
1,55.0,0,0,34.27,0,1,1,0,0
3,24.0,0,0,9.09,0,1,0,0,1
1,67.0,0,1,10.88,1,0,1,0,0
3,24.0,0,0,11.52,0,1,0,0,1
3,61.0,0,0,8.92,0,1,0,0,1
3,29.0,0,1,8.75,0,1,0,0,1
1,54.0,0,0,363.52,0,1,0,0,1
2,69.0,0,0,33.56,1,0,0,0,1
2,28.0,0,0,9.25,0,1,0,0,1
3,27.0,0,0,6.29,0,1,0,0,1
3,32.0,0,0,7.67,0,1,0,0,1
3,23.0,0,0,8.22,0,1,0,0,1
2,35.0,0,0,13.76,1,0,0,0,1
1,44.0,0,0,11.86,0,1,0,1,0
3,31.0,1,1,10.4,1,0,1,0,0
1,37.0,1,2,32.26,0,1,0,0,1
1,48.0,1,1,68.22,1,0,1,0,0
3,38.0,0,0,11.3,0,1,0,0,1
2,24.0,0,0,10.5,1,0,0,0,1
1,19.0,4,0,29.89,0,1,0,0,1
3,56.0,1,2,28.31,0,1,0,0,1
2,54.0,1,0,352.88,1,0,1,0,0
2,54.0,4,0,12.34,1,0,1,0,0
3,22.0,0,0,6.99,0,1,0,0,1
2,21.0,0,0,10.76,1,0,1,0,0
2,11.0,0,0,41.15,1,0,0,0,1
2,47.0,0,0,6.86,0,1,0,0,1
1,29.0,1,2,83.61,1,0,0,0,1
1,27.0,1,0,91.68,1,0,0,0,1
1,38.0,1,0,108.8,0,1,0,0,1
2,60.0,1,0,32.71,0,1,0,0,1
1,47.0,0,0,23.93,0,1,0,0,1
3,26.0,0,1,8.91,1,0,0,0,1
3,39.0,0,0,11.9,0,1,0,0,1
3,39.0,0,0,12.3,0,1,0,0,1
2,4.0,1,2,35.29,0,1,1,0,0
1,49.0,1,2,31.67,0,1,0,0,1
3,27.0,0,0,8.84,0,1,0,0,1
3,6.0,1,2,64.87,1,0,0,0,1
3,25.0,1,2,28.24,0,1,0,0,1
2,39.0,0,0,30.35,1,0,1,0,0
3,27.0,0,0,31.89,0,1,0,0,1
3,22.0,0,0,7.96,0,1,0,0,1
2,22.0,0,0,26.16,1,0,0,0,1
3,18.0,0,2,8.22,0,1,0,0,1
1,66.0,0,0,22.05,0,1,0,0,1
3,22.0,0,0,9.94,0,1,0,0,1
2,28.0,1,2,26.79,0,1,0,0,1
3,27.0,0,0,6.18,1,0,0,0,1
1,54.0,0,0,14.43,1,0,1,0,0
1,56.0,0,0,85.17,1,0,1,0,0
2,8.0,0,2,12.15,1,0,0,0,1
3,61.0,0,0,10.31,0,1,0,0,1
3,23.0,0,0,10.5,1,0,0,0,1
3,24.0,0,0,5.05,0,1,1,0,0
2,42.0,0,0,12.68,0,1,1,0,0
1,49.0,1,2,78.17,1,0,1,0,0
1,8.0,3,2,59.09,1,0,0,0,1
1,39.0,1,0,27.78,1,0,0,0,1
2,61.0,1,0,78.51,0,1,0,0,1
2,31.0,0,0,17.93,1,0,0,0,1
3,29.0,0,0,27.22,0,1,0,0,1
3,25.0,0,0,24.42,0,1,0,0,1
3,14.0,0,1,12.38,1,0,0,0,1
2,72.0,3,1,33.59,0,1,0,0,1
1,60.0,1,0,29.49,1,0,1,0,0
1,54.0,0,0,117.26,1,0,0,0,1
3,39.0,0,0,28.09,0,1,0,0,1
2,25.0,0,0,27.81,1,0,0,0,1
3,40.0,0,0,12.94,0,1,0,0,1
3,39.0,0,0,24.14,1,0,1,0,0
3,23.0,0,0,13.07,0,1,0,0,1
3,42.0,0,0,24.06,0,1,0,0,1
3,5.0,1,2,38.71,0,1,0,0,1
2,58.0,0,1,20.77,0,1,0,0,1
1,63.0,0,0,28.1,1,0,1,0,0
1,43.0,0,2,152.11,1,0,0,0,1
3,49.0,0,0,8.63,0,1,0,0,1
2,11.0,0,0,6.36,1,0,0,0,1
3,26.0,0,1,12.74,1,0,1,0,0
2,45.0,0,0,8.67,0,1,0,0,1
1,36.0,1,2,33.15,1,0,1,0,0
3,27.0,0,0,13.97,0,1,0,0,1
3,3.0,1,1,25.9,1,0,1,0,0
3,39.0,1,1,32.63,0,1,0,0,1
3,27.0,0,0,6.92,0,1,0,0,1
3,64.0,1,0,43.06,1,0,1,0,0
3,40.0,0,0,5.44,0,1,0,0,1
1,70.0,0,0,55.35,1,0,0,1,0
3,38.0,0,0,9.05,0,1,0,0,1
2,53.0,0,1,22.74,1,0,1,0,0
3,40.0,0,0,7.73,0,1,0,0,1
3,29.0,0,2,9.87,0,1,0,0,1
3,29.0,0,0,7.08,1,0,0,0,1
2,37.0,0,0,10.72,1,0,0,0,1
2,24.0,1,0,37.66,1,0,0,0,1
3,21.0,0,0,9.73,0,1,0,0,1
3,19.0,0,0,37.39,1,0,0,0,1
1,58.0,0,0,27.3,1,0,0,0,1
1,60.0,2,0,27.68,0,1,1,0,0
1,40.0,0,0,249.97,1,0,0,0,1
3,8.0,0,1,10.22,1,0,0,0,1
3,3.0,0,1,31.26,0,1,0,0,1
1,30.0,0,0,246.96,1,0,1,0,0
1,49.0,0,0,25.88,0,1,0,0,1
2,4.0,4,1,30.06,1,0,0,0,1
1,67.0,0,0,118.57,1,0,1,0,0
3,17.0,0,0,10.95,0,1,0,0,1
1,71.0,0,0,32.38,1,0,1,0,0
2,18.0,0,0,5.08,0,1,0,0,1
3,45.0,0,2,21.12,0,1,0,0,1
1,51.0,0,0,272.3,1,0,1,0,0
3,39.0,0,1,6.83,0,1,0,0,1
2,46.0,0,0,14.19,0,1,0,0,1
3,18.0,0,0,9.76,0,1,0,0,1
3,51.0,1,0,245.52,1,0,0,0,1
2,62.0,1,1,31.38,1,0,0,0,1
3,61.0,0,0,11.75,0,1,0,0,1
2,62.0,0,0,11.74,1,0,1,0,0
3,23.0,0,0,12.73,1,0,0,0,1
2,26.0,0,0,3.53,0,1,0,0,1
2,50.0,0,0,31.52,0,1,0,0,1
3,25.0,0,1,30.56,1,0,1,0,0
3,64.0,0,0,23.95,1,0,0,0,1
2,50.0,0,2,12.33,0,1,0,0,1
2,24.0,0,0,11.53,0,1,0,0,1
3,73.0,0,2,10.21,1,0,1,0,0
3,24.0,0,0,9.38,1,0,0,0,1
2,67.0,0,0,27.79,0,1,0,0,1
2,35.0,0,1,10.4,1,0,0,0,1
3,63.0,0,0,10.36,0,1,0,0,1
1,24.0,1,0,217.63,1,0,0,0,1
1,26.0,0,0,76.45,0,1,0,0,1
2,58.0,1,0,31.06,1,0,1,0,0
3,23.0,1,2,30.59,1,0,0,0,1
3,47.0,0,0,10.82,1,0,1,0,0
3,54.0,1,1,29.37,0,1,0,0,1
1,19.0,1,2,74.63,0,1,0,0,1
1,62.0,1,0,29.83,1,0,0,0,1
2,55.0,0,1,25.07,0,1,0,0,1
1,51.0,0,2,71.35,1,0,1,0,0
2,45.0,1,0,202.31,0,1,1,0,0
2,3.0,1,2,33.17,1,0,0,0,1
2,13.0,0,1,10.43,1,0,0,0,1
3,10.0,0,0,11.4,1,0,0,0,1
3,40.0,0,0,13.0,0,1,0,0,1
3,4.0,0,4,8.2,1,0,0,0,1
2,28.0,0,0,6.63,0,1,0,0,1
1,44.0,1,0,55.3,1,0,1,0,0
3,30.0,0,0,7.74,0,1,0,0,1
1,44.0,0,0,105.86,1,0,1,0,0
1,50.0,0,1,7.99,0,1,1,0,0
3,9.0,0,0,18.84,1,0,0,0,1
1,64.0,0,0,28.7,1,0,0,1,0
3,3.0,1,1,16.58,1,0,1,0,0
2,10.0,1,1,32.24,1,0,0,0,1
2,67.0,0,0,13.63,1,0,0,0,1
3,39.0,0,0,15.13,1,0,0,0,1
3,5.0,1,2,33.39,0,1,0,0,1
1,26.0,1,0,28.08,0,1,1,0,0
1,60.0,0,0,76.53,1,0,0,1,0
1,53.0,1,0,40.24,0,1,0,0,1
3,65.0,0,0,9.45,0,1,0,0,1
2,27.0,0,0,6.36,1,0,0,0,1
3,21.0,1,0,24.95,0,1,0,0,1
3,42.0,0,0,8.28,0,1,0,0,1
1,44.0,0,0,246.04,1,0,1,0,0
2,5.0,1,1,33.66,1,0,0,0,1
1,55.0,0,0,28.51,1,0,0,1,0
2,34.0,0,0,21.33,0,1,0,0,1
3,26.0,0,0,7.76,0,1,0,0,1
3,53.0,1,0,9.02,0,1,0,0,1
3,33.0,0,0,7.25,0,1,0,0,1
3,32.0,0,0,12.16,0,1,0,0,1
2,13.0,2,1,24.03,1,0,0,0,1
1,40.0,0,2,83.8,0,1,0,0,1
3,0.08,1,2,30.51,0,1,0,0,1
3,3.0,0,0,7.39,0,1,0,0,1
3,23.0,0,1,10.76,1,0,0,0,1
3,23.0,0,0,10.42,0,1,0,0,1
3,22.0,2,1,23.31,1,0,0,0,1
3,57.0,1,2,11.88,0,1,0,0,1
3,59.0,0,0,5.35,0,1,0,0,1
3,23.0,0,0,8.46,0,1,0,0,1
3,58.0,0,0,24.51,1,0,0,0,1
3,21.0,0,0,5.42,0,1,0,0,1
3,58.0,0,0,8.35,0,1,0,0,1
1,34.0,1,2,72.1,0,1,0,0,1
3,3.0,1,1,31.04,1,0,0,0,1
2,28.0,0,0,25.27,1,0,1,0,0
1,45.0,0,0,31.7,1,0,1,0,0
1,21.0,0,0,124.73,0,1,1,0,0
3,45.0,0,0,8.81,0,1,0,0,1
3,60.0,0,0,149.73,1,0,0,1,0
3,42.0,1,0,29.58,1,0,1,0,0
1,45.0,1,0,29.4,1,0,1,0,0
1,71.0,0,2,28.11,1,0,0,0,1
2,63.0,1,0,7.81,1,0,0,1,0
3,4.0,0,1,10.62,0,1,0,0,1
3,56.0,0,0,10.32,0,1,0,0,1
2,38.0,0,0,74.1,1,0,0,0,1
3,25.0,0,0,10.02,0,1,0,0,1
1,49.0,1,0,37.38,1,0,0,0,1
1,42.0,0,1,33.07,1,0,1,0,0
2,3.0,1,2,31.47,1,0,0,0,1
1,52.0,0,1,333.32,1,0,1,0,0
1,58.0,0,0,28.16,1,0,1,0,0
2,31.0,0,0,7.83,1,0,0,0,1
3,44.0,0,0,14.14,0,1,0,0,1
3,66.0,0,0,26.1,1,0,0,0,1
2,40.0,1,1,28.37,0,1,0,0,1
3,11.0,1,2,28.78,1,0,0,0,1
1,62.0,0,0,125.2,1,0,0,0,1
1,32.0,0,0,10.73,0,1,0,0,1
2,41.0,0,1,32.56,0,1,0,0,1
2,21.0,0,1,8.44,1,0,0,0,1
3,26.0,0,0,7.28,0,1,0,0,1
3,39.0,0,0,9.38,0,1,0,0,1
2,5.0,2,0,8.92,1,0,1,0,0
1,41.0,0,0,92.07,1,0,1,0,0
2,26.0,0,0,23.76,0,1,0,0,1
1,42.0,0,0,20.18,1,0,1,0,0
3,63.0,0,0,7.34,0,1,0,0,1
3,31.0,0,0,8.82,0,1,0,0,1
3,31.0,1,1,30.88,1,0,0,0,1
1,5.0,1,2,28.92,1,0,1,0,0
3,10.0,0,0,24.97,1,0,0,1,0
3,42.0,0,0,10.26,1,0,0,0,1
2,54.0,0,0,7.38,0,1,0,0,1
3,58.0,0,0,11.49,0,1,0,0,1
2,53.0,0,0,11.45,1,0,0,0,1
2,35.0,1,0,11.52,0,1,0,0,1
2,3.0,0,0,33.71,1,0,0,0,1
3,20.0,0,0,11.67,0,1,0,0,1
2,28.0,0,0,130.8,0,1,0,0,1
2,23.0,0,0,24.92,1,0,0,0,1
1,46.0,1,2,200.68,0,1,0,0,1
3,5.0,1,2,29.9,1,0,0,0,1
3,57.0,0,0,9.01,1,0,0,0,1
1,39.0,0,0,72.42,1,0,1,0,0
2,33.0,0,0,66.61,0,1,0,0,1
3,2.0,1,1,25.27,1,0,0,0,1
1,52.0,0,0,95.82,1,0,0,1,0
3,27.0,0,0,11.67,0,1,0,0,1
3,67.0,0,0,8.34,0,1,0,0,1
1,23.0,0,0,186.18,1,0,0,1,0
3,67.0,0,0,12.48,1,0,0,0,1
3,4.0,1,2,78.24,1,0,0,0,1
3,74.0,0,0,7.78,0,1,0,0,1
3,57.0,0,0,9.45,0,1,0,0,1
1,49.0,0,2,66.02,1,0,1,0,0
3,3.0,1,2,34.74,1,0,0,0,1
3,57.0,0,0,24.46,0,1,0,0,1
1,41.0,0,0,96.81,1,0,1,0,0
3,33.0,0,0,8.65,0,1,0,0,1
1,55.0,0,0,122.18,1,0,1,0,0
3,27.0,0,0,18.24,0,1,0,0,1
3,32.0,0,0,10.11,0,1,0,0,1
3,25.0,0,0,12.41,0,1,0,0,1
2,39.0,0,0,11.79,1,0,0,1,0
2,7.0,4,1,30.6,1,0,0,0,1
3,51.0,1,2,24.97,0,1,0,0,1
1,43.0,0,1,30.66,0,1,0,0,1
3,23.0,0,0,6.22,0,1,0,0,1
3,62.0,0,0,8.22,0,1,0,0,1
2,7.0,4,1,137.5,1,0,0,0,1
3,23.0,0,0,10.11,0,1,0,0,1
3,16.0,0,0,7.66,0,1,0,0,1
1,38.0,0,0,106.11,1,0,0,1,0
1,26.0,0,0,153.8,1,0,1,0,0
2,32.0,0,0,34.7,1,0,0,0,1
1,46.0,0,0,12.81,1,0,1,0,0
1,42.0,1,0,27.02,0,1,0,0,1
3,33.0,0,0,5.76,0,1,0,0,1
2,10.0,1,1,33.94,1,0,0,0,1
2,39.0,1,1,34.5,1,0,0,0,1
3,1.0,4,0,11.25,0,1,0,0,1
1,29.0,0,0,12.6,0,1,0,1,0
1,16.0,1,0,76.25,0,1,0,0,1
1,25.0,8,0,48.46,0,1,0,0,1
1,41.0,0,1,221.51,1,0,1,0,0
2,21.0,1,0,27.7,0,1,0,0,1
2,75.5,0,0,30.08,1,0,1,0,0
1,46.0,0,0,10.8,1,0,0,1,0
1,55.0,1,2,31.7,1,0,0,0,1
2,55.0,0,0,17.38,1,0,0,0,1
3,39.0,0,0,27.47,0,1,1,0,0
1,52.0,0,0,235.82,1,0,1,0,0
1,28.0,1,0,56.43,1,0,0,1,0
2,36.0,1,1,26.36,1,0,0,0,1
1,53.0,1,0,73.99,1,0,0,0,1
1,40.0,1,0,28.05,1,0,1,0,0
1,57.0,0,0,29.4,1,0,0,0,1
1,37.0,0,2,78.83,0,1,1,0,0
3,46.0,0,2,9.68,1,0,1,0,0
3,70.0,0,0,10.63,1,0,0,0,1
3,50.0,0,0,7.06,0,1,0,0,1
3,35.0,0,0,20.54,0,1,0,0,1
2,1.0,1,2,76.83,1,0,0,0,1
1,57.0,0,0,67.98,0,1,1,0,0
1,36.0,1,0,528.09,0,1,0,0,1
1,16.0,1,0,111.47,0,1,0,0,1
3,29.0,0,0,4.8,0,1,0,0,1
1,56.0,1,2,73.14,1,0,0,0,1
3,25.0,0,2,28.82,0,1,0,0,1
1,33.0,0,0,27.96,0,1,0,0,1
1,46.0,0,0,243.26,0,1,1,0,0
3,58.0,0,0,7.84,0,1,0,0,1
3,53.0,0,0,10.22,0,1,0,0,1
3,30.0,0,0,6.52,1,0,0,0,1
1,48.0,0,0,64.04,1,0,0,1,0
2,33.0,0,0,8.01,1,0,0,0,1
1,39.0,0,0,27.58,0,1,1,0,0
1,21.0,0,0,83.92,0,1,0,0,1
2,61.0,0,0,28.8,0,1,0,0,1
2,58.0,0,0,31.01,1,0,1,0,0
3,55.0,0,2,9.51,1,0,0,0,1
3,21.0,0,0,25.12,0,1,0,0,1
2,68.0,2,0,28.47,1,0,0,0,1
2,29.0,4,0,83.94,0,1,1,0,0
2,11.0,1,2,76.03,1,0,0,0,1
2,18.0,0,0,11.6,1,0,0,0,1
1,10.0,1,2,24.8,1,0,0,0,1
1,58.0,0,0,31.6,0,1,1,0,0
3,4.0,1,2,32.74,1,0,0,0,1
1,60.0,0,0,431.43,1,0,0,1,0
3,47.0,0,0,7.73,1,0,0,0,1
2,63.0,0,3,56.52,1,0,0,1,0
1,2.0,1,0,59.27,1,0,0,0,1
1,49.0,1,0,80.17,1,0,1,0,0
