,clusters
52385,0
24861,0
47083,3
23484,4
144,4
2435,0
43671,4
42953,4
52947,4
1743,3
26799,3
8345,1
45925,1
40032,4
16581,0
29407,0
43131,4
25722,4
244,0
6681,4
42537,4
49611,1
57730,3
13575,4
31007,3
38365,1
7500,3
30128,3
57708,4
4846,2
43987,2
52969,2
19657,3
30666,3
46209,0
51788,1
8412,0
23555,2
22967,1
57572,2
49506,0
49590,3
4333,4
7351,3
29769,3
5270,4
25334,2
23314,4
15341,3
46525,0
20029,4
45732,2
9,1
32540,3
15624,0
40586,4
34069,3
18078,2
48590,1
2510,1
55445,4
16375,4
16468,3
4891,2
1758,4
7410,4
5216,1
37150,3
51216,0
51638,3
34610,4
55618,1
52060,3
30026,3
38393,4
37345,4
32543,4
46632,3
24449,4
53688,2
16637,0
44454,4
29409,2
52292,3
13778,1
4653,4
27584,3
13073,3
19976,0
23828,3
9788,3
48486,4
3163,4
24430,4
37677,0
22377,3
7080,3
34529,0
7451,1
57518,4
51052,3
2897,1
40774,0
20051,4
33057,2
36842,4
25575,3
49925,3
21102,4
34200,3
30278,1
57117,3
33494,3
34513,4
32533,3
55617,3
16219,0
31237,1
54868,0
39453,0
39053,3
36112,1
24849,0
4848,3
22250,4
6870,4
52704,3
27542,4
4825,4
23195,0
37906,0
717,4
4096,3
45184,1
30002,3
7641,3
13413,4
14831,3
22337,4
37143,2
35749,0
18503,4
56371,0
6242,4
27157,3
49134,4
45342,3
58323,4
48986,0
26458,0
56802,4
42752,4
31786,2
38103,1
6132,3
35471,4
43089,3
43177,0
53327,4
52914,3
43624,4
15306,3
3554,2
28505,4
55306,4
684,0
24271,3
20869,0
53789,2
14066,0
47379,3
14755,3
51409,3
2437,2
16720,3
12211,3
47105,1
26014,3
26713,4
57877,1
8831,3
3321,3
40812,1
3631,3
17900,4
29105,2
11190,3
6003,3
46706,1
35473,4
29373,4
43224,4
6854,1
17683,4
37897,0
19551,3
17714,4
54716,3
23313,3
6359,0
29608,1
10338,4
32149,0
11341,1
7400,1
40448,4
54003,2
605,3
31090,4
43403,4
52533,3
36527,4
12068,2
55348,0
51101,0
27488,3
21925,3
9310,0
35415,4
34839,3
6404,0
24789,0
856,2
56707,1
55886,3
13408,4
6042,4
51324,1
45567,1
32671,0
20013,3
24204,4
52588,3
57098,4
54509,0
50561,0
5327,1
56810,4
18437,2
38527,3
8866,3
39174,0
7474,3
38479,0
29109,3
9811,3
48241,4
31217,0
30699,3
24058,2
57075,3
10577,2
14959,3
507,0
30289,2
27697,3
54738,4
6924,2
22290,3
32261,0
38656,2
16756,4
14328,3
22562,2
26966,4
38511,4
16135,2
10256,3
23022,1
5628,4
35845,4
37154,4
49036,0
53721,3
29955,4
38620,3
4251,4
42536,4
32143,3
24261,0
29145,0
49773,4
23616,4
56691,3
17103,3
11427,3
9412,4
39370,2
55488,0
35316,3
45167,4
32315,1
46629,0
4072,4
24454,3
6343,4
33105,0
26781,0
40624,4
30759,3
45753,1
46024,3
56015,3
32586,1
22841,3
25516,3
53543,3
11513,3
2605,3
37094,4
31896,1
21950,0
21370,1
9751,1
31377,3
13288,1
45148,1
38404,0
17499,2
16744,0
33966,4
12664,0
11792,4
28281,0
12788,4
53422,4
4413,3
6653,4
29732,3
19426,1
43210,3
50900,3
23559,4
51834,0
14093,2
2152,1
29143,1
37882,4
36952,4
43544,3
33377,0
39539,3
25238,0
14039,4
49483,3
45337,3
51269,2
53588,4
3533,0
7595,1
4127,3
51950,4
33854,4
55956,0
51980,0
2948,0
15418,3
7049,4
39445,2
7715,4
22364,3
43233,3
29092,4
22272,4
53788,3
20409,2
13314,4
37531,3
19218,3
31321,3
21045,4
14190,4
57357,0
46152,4
38695,2
41750,3
36018,4
36273,4
31844,0
22617,4
7250,0
26000,4
31882,3
31798,2
18263,4
50409,2
13101,1
34694,4
29776,4
50435,0
53571,4
55236,4
28438,3
21663,3
38915,3
558,0
16662,4
24403,0
16607,0
39577,4
40153,2
48857,3
32433,1
45796,0
39171,1
56676,4
11123,4
15794,1
3904,3
28390,1
50265,0
23454,3
34173,0
22654,3
9365,0
13684,4
21424,0
55709,4
26400,0
7791,3
57411,4
41878,3
51566,2
21742,1
40042,0
15873,3
30168,3
39143,2
23064,3
10449,1
10109,2
6082,0
28642,4
8188,4
28129,4
44182,4
50043,1
32723,3
18341,4
25280,2
1757,0
50837,3
15259,2
42376,0
31340,2
29518,3
44099,0
24356,1
44230,1
40708,0
20483,4
3457,0
8661,4
56515,3
12043,4
29751,2
57086,1
9468,0
307,3
44329,0
34110,4
11647,0
57567,0
11381,4
39297,0
54520,3
2377,2
21466,1
53503,4
44617,4
42758,4
43033,3
35312,1
1162,4
25794,3
23994,3
34131,1
2214,4
10185,4
6433,3
26202,3
50870,4
12586,4
6933,3
46131,0
52889,4
48577,1
32591,4
8749,3
46763,1
29000,0
18916,4
13906,4
38446,0
40689,1
52110,1
5570,0
22737,4
49729,2
41387,3
48723,1
20606,1
23975,3
18890,1
37816,4
51662,2
36589,4
25006,3
19107,3
7809,3
16898,2
36123,4
49416,0
39425,2
28258,3
37317,1
31993,4
19019,3
25466,3
49690,4
39688,4
8043,2
1286,1
8065,3
50849,2
37275,4
45315,4
44087,3
48801,4
3159,1
43368,1
46954,4
1698,3
16463,1
44660,3
32269,3
49606,2
12119,3
7133,1
2845,1
37211,1
39206,4
39643,3
30009,0
37638,3
1380,4
19335,4
27283,1
17830,4
19125,2
1206,4
24815,3
43392,3
32024,0
14412,2
7539,4
11416,4
32587,3
14804,3
56597,3
20310,4
30346,1
37853,4
6889,3
54730,0
43886,0
25110,4
2565,0
40417,4
16837,3
22933,3
32584,1
26731,4
34656,1
1125,3
14703,2
29865,3
10725,2
12095,3
11804,4
22791,3
43104,1
12368,0
55327,3
44772,1
28706,3
14202,3
11590,1
39675,0
27657,3
51077,4
16346,4
35989,3
35601,3
42582,3
57188,1
55172,4
33459,4
57942,1
48736,4
29493,4
23691,0
56197,4
49285,0
55845,1
48228,2
22166,0
8921,4
7431,1
1249,4
42113,4
34653,3
51054,0
28862,4
51222,3
53250,4
10853,0
32503,3
30463,3
12673,0
42048,0
13135,3
30969,1
4424,3
44348,4
4338,3
39366,4
11018,3
31102,4
10712,0
28556,4
14357,1
34999,2
593,0
50969,4
4167,2
25624,4
37546,4
5874,4
35308,4
47929,3
2754,3
47278,0
26016,4
32960,4
22659,0
23045,4
350,4
10278,3
1646,1
38053,3
46584,3
54497,4
53446,2
1202,2
56909,2
5320,4
31698,2
10495,1
912,1
19137,0
27555,3
32148,0
8307,3
37991,3
31517,4
14168,1
53808,4
17001,3
33848,3
10043,3
38108,4
28797,1
48897,0
40658,1
51143,4
31514,4
56594,3
42649,3
10741,3
12955,3
45416,2
47240,3
29970,3
10013,0
3898,4
38889,1
56493,0
13502,4
29190,4
14229,3
1736,1
20565,4
51266,3
16628,3
26808,4
7014,4
56748,3
45024,0
50278,3
27160,3
54655,0
30537,2
16251,4
54611,3
2174,3
2988,0
26130,3
1287,2
52546,0
51260,0
56554,1
45234,4
6213,3
25903,4
1350,0
56234,4
48648,3
30207,3
22524,4
49962,4
53746,1
22577,4
43330,4
49463,4
3557,2
43821,1
41293,0
7716,1
51337,3
30451,2
5232,0
50931,0
11496,0
8355,0
6701,0
25382,4
2661,3
23175,3
50852,3
36853,0
11033,4
8268,2
12978,0
12261,4
31889,4
52332,0
9077,4
52564,3
3267,0
35449,3
1010,0
13106,0
17696,3
19054,4
35323,3
10259,0
19052,0
38064,3
39925,3
39553,3
33074,1
44425,4
20402,1
23459,0
50378,4
27588,3
30280,3
23210,3
2294,0
38940,0
23297,4
58464,2
51474,3
36876,4
26217,4
23344,2
7542,3
21535,2
41609,2
12912,4
19531,0
15339,0
27641,3
48713,4
41262,0
32553,1
44152,4
30149,0
27628,2
46218,3
6909,4
1630,3
9706,0
41471,3
28731,4
34787,4
37408,0
47703,3
34700,1
11454,3
33442,3
26460,2
12662,4
56891,4
42221,3
3449,3
24560,3
48676,1
57820,3
52802,4
13017,4
36809,2
25644,3
34274,4
20128,2
43600,4
7252,1
10436,0
29084,3
18751,3
56827,2
45799,4
27716,4
39550,1
3176,4
35390,4
20220,3
51057,2
32282,4
33102,3
4148,3
3187,2
3861,3
57078,3
17365,0
42081,2
54366,3
8597,4
37800,0
4083,0
51979,0
8864,3
28953,3
43361,0
57672,3
20603,3
9260,4
57325,3
45129,2
50158,0
26835,1
22471,4
49875,1
18838,3
17875,3
43370,0
4230,3
33456,0
16195,4
40494,1
57018,3
10400,4
26751,3
11017,4
30231,4
4527,0
22444,3
54265,0
41174,3
37438,3
31711,3
23836,4
53591,4
22369,1
58477,4
25254,3
43057,4
20308,4
40340,1
24183,4
11985,4
24254,4
51840,4
6768,1
55,1
55997,2
2485,4
11370,1
19934,2
35186,4
52751,3
38890,4
34445,3
44037,0
3195,3
4291,0
29,3
34797,4
36863,3
35627,1
38673,2
30696,4
19480,4
28051,1
49845,4
33274,4
31426,2
15676,4
10173,3
19181,1
35107,3
45661,3
16125,1
45890,4
35209,3
33095,1
36211,1
20878,4
48538,2
36962,3
43989,4
19544,3
16502,1
51746,4
26385,3
34229,0
14127,4
53380,4
56441,0
25645,3
6390,4
15085,3
8170,4
43794,3
55221,3
5272,4
6874,3
10048,4
42065,3
476,2
22865,1
34514,3
46262,3
31910,3
48081,0
40628,3
13763,2
5292,3
54307,3
51132,0
56429,0
29687,3
19383,3
39456,0
15814,0
14737,3
37361,4
14928,4
44797,4
37918,0
23663,3
25162,2
57904,0
53267,4
56481,1
39536,3
12775,3
48332,4
31092,3
6531,4
38586,1
24996,3
49908,3
48677,0
8388,0
15932,4
48504,0
17331,4
45378,0
22291,3
56116,4
43389,3
8107,3
7387,1
24219,4
32108,3
19733,3
55434,3
54196,4
540,1
19365,3
16260,0
14209,1
3364,3
46622,3
45850,1
15566,2
31611,3
37056,0
20855,4
19628,3
48489,2
6753,1
5875,2
20772,4
38126,4
38976,4
22751,4
33036,3
18250,4
52849,4
19696,1
44369,1
25850,4
17006,3
26324,4
55116,0
1272,1
45437,3
33743,1
14016,4
3412,1
28764,2
17314,4
44063,3
51644,1
14638,0
15360,4
23992,4
57440,0
56798,1
45950,1
22484,0
46201,1
17862,0
21062,4
12714,3
35663,3
39854,4
28050,3
47870,2
16324,0
779,4
53730,3
37657,3
57214,1
44693,0
58478,2
25403,4
35977,0
50681,2
56440,4
7984,3
9644,1
38652,3
16040,2
30086,0
30679,3
7743,3
23507,3
19608,0
6936,0
938,3
39823,2
47639,2
4123,4
3909,4
1809,1
53480,3
19190,2
25128,0
25558,0
13685,4
12136,3
416,3
22363,3
46630,0
19705,0
44656,4
37632,0
40224,3
259,3
3131,2
14041,0
24388,1
7927,3
3976,1
3436,3
55290,3
30592,4
8901,0
49786,2
50234,0
24625,4
12412,4
23397,4
14258,0
22029,4
5573,4
13567,4
54588,2
35615,4
40148,2
30173,0
9496,4
22550,4
37174,4
29436,3
21711,4
15690,0
30750,4
13356,1
53734,3
34830,4
43269,2
16903,2
21911,3
26873,3
20107,3
52566,4
17949,4
57032,3
45984,4
26746,4
14948,1
37065,4
4257,4
32212,3
16327,3
30859,3
24607,4
12571,0
18312,1
27312,3
24050,1
39269,2
47330,3
362,1
30946,4
48749,3
3303,3
44645,4
44484,1
883,1
8688,0
756,0
52186,3
5710,1
49421,3
45160,4
49455,4
57853,4
38926,4
47911,4
51053,3
6355,2
35898,4
32495,3
24855,0
50475,3
12908,4
40923,4
42576,3
51612,1
546,4
6410,2
27599,3
30253,4
24318,4
20461,0
7291,3
22210,1
19855,3
44442,0
27255,2
26560,3
29005,4
27548,0
25605,4
50201,3
4121,1
31491,2
35515,0
58176,3
12141,1
21543,1
34919,4
14577,2
1341,0
25271,3
19926,3
17675,3
32018,3
32752,3
10858,3
35279,4
11645,4
45869,3
45629,3
55802,0
13425,4
1258,4
9300,4
50839,4
16597,3
56334,0
6252,3
13572,4
53935,3
10897,0
38355,0
48086,0
22237,2
56106,3
632,1
9609,3
24245,4
51812,2
43570,4
9419,4
11549,3
8487,3
3855,4
46296,4
35793,3
5525,3
33832,4
50008,0
34841,0
21288,0
14165,3
9378,3
40089,1
34075,0
44248,0
57015,1
16861,2
37863,3
38935,0
18594,3
36416,3
15170,0
32737,3
55999,3
14708,3
41390,3
915,3
8312,3
19165,4
36368,4
27413,4
53801,0
47231,0
17594,3
3562,3
8325,3
21674,3
22757,2
27303,0
27545,0
44974,3
29845,3
58419,4
18340,3
8634,3
29952,0
57547,3
37415,3
57931,3
20596,3
47223,0
56380,3
52253,3
20608,4
48700,4
50087,4
30120,1
48588,1
13380,3
28110,3
30113,2
22558,1
10802,4
35702,3
34147,1
2789,3
21620,2
12199,3
11362,4
40466,2
45801,4
5126,0
44892,3
4852,1
34885,4
53136,3
9764,3
56875,3
51283,4
1004,3
55073,0
46230,4
22469,3
40974,2
56115,0
51639,3
56025,2
33188,1
25001,3
22316,2
56449,0
6942,3
54153,0
42204,3
32909,3
38789,0
50094,3
43796,2
16440,1
33712,2
36812,2
25953,4
42612,2
52131,0
39279,3
14718,2
4414,3
44350,3
34980,1
15503,1
19406,4
46346,3
7912,3
18842,1
5822,2
49274,4
46951,4
14254,4
41160,3
34819,3
17030,1
53417,3
20,3
58616,1
9195,3
7649,3
4814,1
57242,0
41364,3
56299,2
34151,3
50483,0
44223,3
9623,3
1622,2
10701,4
5943,4
7032,3
44031,4
5018,3
9976,3
49735,4
45962,3
1270,0
43541,4
28379,2
41282,3
14562,4
24900,3
23712,2
31707,4
18868,1
50316,3
10484,3
39943,0
1769,4
4908,3
49500,4
27191,3
24128,0
414,2
13115,0
26685,3
1658,4
49471,0
23219,2
12189,0
38352,3
37405,3
13624,3
21709,4
22473,0
22824,4
25158,2
46031,0
31318,0
30143,4
48891,4
15929,3
27649,3
52583,2
25803,3
5358,4
21784,3
56503,3
14275,3
47114,0
14750,4
55539,4
42302,0
37686,4
52891,1
12181,3
51927,3
3687,4
23429,3
14018,3
44551,2
33242,4
11783,4
29684,2
10884,1
50453,4
38060,0
4047,1
57417,4
33648,4
46946,3
30085,4
17484,0
44088,3
18722,4
55551,4
46049,0
46492,0
29241,4
38837,3
2882,4
58057,2
49425,4
46764,0
7628,3
47450,3
9747,4
44557,4
44195,3
58028,1
38916,3
8954,4
23147,3
24083,2
12305,4
40282,4
23498,4
43217,3
23490,4
34405,1
37948,3
34516,4
27195,4
18042,1
54584,4
50534,3
51033,3
39371,0
18107,0
34846,4
20742,3
13551,0
43014,3
24871,2
28111,1
16601,4
21616,4
10097,3
22000,3
12541,2
29571,2
54259,4
15736,3
45029,3
36518,0
1437,4
10463,4
52515,1
30510,4
44491,4
23409,4
43016,4
54062,3
16731,0
56719,3
9908,2
21858,0
54345,4
33495,3
41901,4
41202,0
48109,3
7692,4
28778,3
1398,0
38,0
27804,3
16949,2
7284,4
26825,1
51602,0
16402,0
54501,0
7982,4
34489,0
47634,4
15728,0
3970,4
12972,3
56111,2
22304,4
45262,4
4137,1
18359,0
5091,3
9108,4
318,3
25169,3
51096,4
4689,3
24407,3
25926,3
7117,2
45241,4
39259,1
58517,0
28421,0
34790,3
1172,0
15427,3
9940,0
52267,3
49347,1
14762,3
35726,4
47359,1
49482,3
20981,3
344,3
24146,3
26903,0
20866,0
13771,0
20033,4
42097,4
26233,0
1465,3
45469,3
52952,4
36579,0
43572,3
50161,2
50583,3
6341,3
58238,1
27412,3
41087,3
58144,2
44671,0
52059,3
16798,3
53835,4
30464,0
49961,4
7232,4
14949,3
39855,1
36000,4
18367,4
30423,0
14987,0
9301,3
35993,3
51868,3
16976,2
56066,0
23704,4
3201,0
56263,1
4884,3
23270,1
617,0
3584,3
22335,3
8811,4
43492,3
27194,4
3340,0
9883,3
57164,3
22333,2
14685,4
10424,3
22528,3
13704,4
23407,0
18946,3
9514,4
48073,1
50680,3
46400,3
51305,4
30825,3
7134,2
41655,4
1886,1
13770,2
34985,3
41323,3
54457,4
23238,4
4954,1
9234,2
29925,0
28802,1
37661,0
7324,2
42183,3
17238,4
22278,3
16272,1
637,0
36069,3
27723,3
4627,0
17444,0
44364,1
50644,3
58456,4
8824,1
18047,3
34902,0
16064,1
2244,1
51872,2
26305,3
3091,0
2723,4
37793,3
25459,3
53977,3
3726,3
27086,3
57609,4
57265,0
57655,3
30749,3
2836,3
28266,0
32211,1
7034,4
48090,4
11158,4
34137,3
48299,0
205,4
1764,4
13066,3
2941,3
39589,0
18301,3
25901,1
20821,0
41579,0
12574,4
79,4
40008,4
44188,0
3817,2
16246,3
36869,2
17442,0
39971,1
13133,1
1577,4
54844,1
14077,1
42774,3
44153,3
22684,0
15016,0
35795,4
30509,0
3729,3
56522,3
51708,1
9896,3
16342,3
45335,4
57698,3
31737,3
8477,3
25919,3
25216,3
37922,3
23408,1
34167,4
4025,4
37069,3
45085,1
17661,1
33975,1
18083,0
42564,4
42331,3
5264,3
25374,4
10626,3
37464,3
29113,1
15580,4
32174,4
45094,3
53630,1
58164,1
22593,2
5141,2
28877,4
51186,3
58147,0
16193,3
2014,0
2669,3
18929,1
34140,3
55752,0
30520,3
45458,1
19994,4
50556,1
56907,3
13905,4
13010,4
55994,0
3834,4
40077,1
10896,4
50015,0
13375,3
28908,3
19011,4
39586,3
20997,2
4268,2
48740,0
45151,4
1193,2
22480,3
40458,0
38294,4
22636,0
57896,3
7422,4
4692,3
23181,4
34462,4
57899,3
38797,3
11896,3
31204,4
3713,3
55534,4
38238,0
12743,2
21431,4
43196,4
32036,1
44995,1
1153,0
6255,4
28751,4
421,3
48001,0
48436,4
22247,1
31987,4
1436,4
17309,4
39583,3
57556,0
53149,0
58532,4
28033,4
26006,4
28189,3
38371,4
43534,2
23667,1
46489,1
11443,3
38588,3
1228,3
34989,2
17447,0
16082,2
27829,2
13757,0
40881,2
55015,1
49432,3
663,3
18399,4
15422,2
51582,0
52992,4
9148,4
53235,3
45051,3
51756,4
41996,1
16787,3
42197,3
35577,3
37461,3
43047,3
29884,3
38632,1
25478,4
30181,0
16999,0
33864,0
32444,4
7590,4
13009,3
39477,1
17968,2
49088,1
14747,4
55575,0
47664,3
42471,0
56134,3
29642,0
4284,3
20544,1
18379,4
50784,2
41057,4
15300,3
42642,0
20630,0
33305,4
14542,3
12523,0
40938,3
26439,3
9985,4
47866,0
26475,4
53152,0
17853,4
56658,1
983,3
1469,3
50491,3
53802,1
10144,2
37749,4
40005,4
56660,0
54377,4
2474,0
25506,1
11951,3
57860,3
53184,4
29707,1
38471,3
4459,4
8677,4
42496,4
48113,3
13897,1
55470,4
49698,3
10812,2
13523,3
47248,3
20988,4
48551,3
23269,3
44463,1
56243,0
28199,4
20629,1
2872,3
11011,3
38784,4
26440,4
16182,3
25113,4
45116,4
23268,1
29506,0
6800,4
38424,4
54403,4
35634,3
25048,4
51041,3
37666,3
24478,4
16426,3
29947,1
24723,1
53174,0
20003,3
28429,3
20591,3
28855,3
19158,1
26066,3
29008,4
33190,3
22374,4
50230,4
3736,2
30037,2
51747,4
50982,1
19503,4
32412,3
41307,4
7373,2
6030,3
8533,3
41127,4
35678,0
14373,2
14653,0
58126,4
30474,4
30142,0
14534,4
21201,1
23511,3
44137,4
36910,2
14223,3
48087,3
18280,0
7006,4
21999,3
37366,3
17296,4
57161,1
5572,2
9926,2
25431,1
32610,4
35142,0
33292,3
13723,1
15285,3
7393,3
54489,0
16347,0
25000,3
10456,4
16343,4
45171,4
32091,2
55199,4
52080,2
46778,1
42747,3
23674,3
34798,0
53681,3
53454,4
5360,3
3971,0
19709,2
54922,4
41969,4
49092,4
49492,3
43328,3
47465,0
12783,3
13044,4
52093,1
43515,3
29813,4
3296,1
41216,1
35962,4
14909,1
14856,0
28804,4
46289,2
36578,2
18072,2
33415,4
42044,2
39787,4
21806,2
33899,3
49637,4
55459,3
1453,3
24631,4
44594,4
14906,3
40827,1
33592,4
89,3
18701,0
18753,4
6456,3
56948,1
32223,0
27524,0
47257,2
26969,4
47996,0
47727,4
20829,4
7624,0
8062,1
20275,4
44632,1
5709,2
8126,3
11320,3
39883,3
45242,0
49411,4
26917,3
25411,2
16249,4
24464,0
1604,3
28414,1
4993,1
56222,4
20159,3
40305,0
58298,2
6120,4
57167,1
39998,4
58160,3
50777,0
50495,4
53885,3
10527,3
18239,0
20730,0
35941,3
5442,3
21853,2
56743,2
40973,2
3346,4
11795,2
21701,3
22306,4
23778,4
43128,3
15470,0
39277,0
15582,4
41678,2
37469,0
14124,1
2410,3
1263,3
32056,4
18383,3
36286,3
30911,1
11996,2
12416,2
31465,4
23666,3
49755,4
32499,4
9942,0
29364,4
31270,4
2750,1
33509,3
42658,0
16236,0
6538,3
21731,4
17669,4
31874,0
40740,2
19741,2
28315,0
55410,3
27701,2
6002,4
23989,1
39782,2
41110,3
26443,3
15531,4
10253,4
15934,1
3843,4
35559,3
21874,4
15660,1
29345,3
46789,1
17149,3
58249,0
14964,2
50425,1
56979,1
49037,0
27826,3
7589,3
40129,3
45761,3
30544,3
16303,3
14592,3
29710,3
47027,3
46544,4
32201,0
24606,4
39923,0
27832,3
42561,4
51909,0
57134,3
2060,4
53033,0
17009,3
32442,0
19772,3
5337,0
47151,0
42187,4
25737,1
5891,3
5344,2
23376,3
11952,3
45588,3
40915,4
36125,0
6863,1
43856,4
51772,2
1935,3
5907,3
17401,4
33540,4
27363,4
23509,2
4423,3
16605,4
17914,4
7260,4
35357,3
33703,0
41551,4
24455,4
893,2
18302,0
13332,2
3511,3
15289,4
56274,4
1729,3
27483,4
18219,3
45827,4
57030,1
35272,3
45554,0
35792,3
42370,4
11448,3
51383,2
26810,2
6349,3
34812,0
28540,1
36192,0
56094,4
56821,4
8571,3
50331,4
37641,3
21914,1
24629,3
45049,3
43844,3
49730,4
35978,4
17367,0
36466,1
42692,3
21164,1
49122,4
10737,1
36947,2
3649,0
49427,0
1323,3
21614,1
29820,2
2087,3
52213,4
31096,1
16748,0
47875,0
3800,0
57116,2
35592,3
51435,0
39302,0
50467,0
22236,2
15372,4
38838,3
54151,3
33737,3
40885,3
29468,3
10551,1
29697,0
54669,3
31597,3
15702,0
51444,4
51265,3
46139,3
13433,0
6187,4
49084,3
47036,3
5464,1
58642,3
17801,3
39785,2
56185,1
45906,2
43503,4
7714,0
5955,2
52857,4
25607,2
15528,4
51557,0
55397,3
17799,0
28678,3
23812,0
10441,3
18669,4
11344,4
46663,4
35041,2
37719,1
3155,1
26676,0
57099,0
38920,4
7495,3
46531,3
32581,4
18984,3
27348,1
19881,3
54471,3
52611,1
3860,3
47769,1
24296,4
58081,4
51262,4
57736,3
26656,4
3422,1
22630,1
50530,4
46724,3
18316,1
48805,2
47488,0
55764,4
22765,0
30688,1
23806,3
47286,0
13347,2
27927,2
4472,3
13039,3
14431,1
57260,3
18577,4
26361,3
46893,0
34996,2
11932,0
48690,3
8670,0
37745,3
32603,0
30700,1
52495,0
25338,3
38150,0
4560,4
31146,3
348,4
34955,1
19935,4
57700,3
18294,3
32628,3
25455,2
39198,4
38959,4
6994,3
32227,3
6332,4
37822,1
46596,3
9852,3
41117,2
48338,2
50403,4
17660,3
32085,4
45168,3
56741,4
44696,4
39064,1
41923,4
35090,3
43908,0
27210,3
28245,3
3690,0
55835,3
12868,4
19555,2
25709,4
45910,4
12172,2
56769,2
44387,3
6163,0
11664,0
44203,3
32258,1
39422,3
30881,0
25755,4
5405,0
10847,3
37557,3
3226,4
28252,2
29770,4
38273,1
16771,1
45996,2
51770,3
11400,3
49172,4
35728,4
35751,1
2566,4
9078,0
25942,3
8722,2
3108,1
10366,1
47057,3
20903,3
2299,4
33198,4
35664,4
50358,2
56877,1
42852,3
21005,1
29788,0
52745,2
8651,3
17325,3
7440,2
3798,3
52505,0
47800,3
5282,1
40358,0
57706,4
1540,1
31960,0
19912,4
16924,1
17061,3
53874,2
26418,3
11433,4
5623,1
28697,4
28302,1
7640,3
41983,4
26334,3
176,0
6050,4
55336,3
19101,4
6269,3
21881,4
35078,3
32193,1
6840,3
33622,3
39530,3
29666,3
33761,4
46317,3
3118,4
44041,4
58345,2
25144,4
38482,3
22627,0
2952,3
8050,4
44283,3
921,4
45230,4
41550,0
20674,4
21726,2
45697,2
49041,3
12450,1
29378,0
7818,0
48892,3
55622,0
40649,4
27800,4
25772,4
35810,3
50521,4
31228,1
47133,4
51084,0
41014,0
31136,2
53651,0
46437,1
5728,3
36006,2
41192,2
6418,1
55457,4
57292,4
55195,4
15092,4
7981,4
51083,0
44179,3
31388,1
55788,1
57248,1
42211,2
18215,2
1357,0
21517,3
34295,3
34067,4
16152,4
10995,1
38640,3
3347,4
10972,4
26090,0
49522,0
39097,4
57,2
44114,0
8396,2
19917,4
41395,3
6459,0
52846,0
6303,3
17769,1
26015,4
51346,1
41005,3
36529,4
43204,4
58206,2
48226,4
29639,3
43279,4
37633,1
21957,4
7039,3
9120,4
32320,1
19625,4
19759,4
2459,0
20283,3
39436,2
10888,4
42655,0
32233,0
31390,1
8261,0
14709,4
14908,1
38787,3
32973,3
32277,4
43335,0
12058,3
35578,2
36036,1
43054,2
40514,3
7934,4
10470,4
23948,3
55112,0
58283,4
47654,3
46185,3
55791,4
24524,3
26633,3
39081,0
218,4
8119,0
43767,4
54490,1
48455,3
12019,3
21657,4
53444,0
20391,2
26350,4
34706,2
23159,1
46999,3
21359,4
7699,3
35331,4
19889,3
45472,3
57669,3
41358,3
49461,0
42447,2
11016,3
34987,3
28620,0
50375,0
32744,0
33869,0
28375,3
51475,1
50294,4
18811,1
57504,1
50027,3
12733,4
975,4
23795,2
28865,3
26371,4
42566,0
19509,0
23670,3
27410,2
19475,0
26572,4
2608,0
24618,0
43297,4
4037,2
10298,1
23068,4
37081,4
3852,3
15955,0
36433,3
53351,0
46936,3
44449,3
5079,1
55030,0
18119,4
12763,3
7406,4
25118,2
38514,0
22012,4
51197,4
42660,3
7761,1
13754,0
47053,3
31650,1
58310,4
28397,4
11418,4
27737,1
27509,0
8415,2
36057,0
6085,4
31685,3
49150,0
41869,4
15708,4
5176,1
45953,4
32179,0
37467,3
58018,4
13580,3
29482,1
58380,3
54211,1
48128,4
3141,2
44066,0
39863,3
536,0
24506,3
57316,4
3884,3
18420,1
24322,4
2989,1
34871,4
8203,0
44029,1
29716,3
49204,0
5162,3
23718,4
40479,2
43798,3
51982,4
51584,4
628,3
13991,0
21351,1
15175,1
56620,4
16722,4
53497,2
54635,4
53576,3
30445,3
45306,4
52172,4
28372,0
44579,2
35227,3
4649,0
11855,3
28277,4
11310,1
46572,1
19721,3
9005,0
1131,4
32750,4
46113,3
46798,0
53270,0
36835,3
49966,3
46377,0
53637,4
31666,4
11489,2
13878,2
28539,2
16386,4
50996,2
53994,3
47388,4
2730,3
57097,3
30186,4
40610,4
12859,4
49318,4
43978,4
1318,3
4569,0
13515,1
56548,1
48206,4
41881,2
12730,1
49574,3
4021,2
25815,0
25756,4
56048,1
7186,3
8623,0
20712,3
8091,0
31924,1
25117,4
11023,3
41037,3
35187,2
56999,1
36030,1
27311,3
25947,3
45345,3
48457,2
11553,1
44602,3
56779,2
50009,3
57553,0
48532,3
37808,4
49779,2
14924,3
56463,0
46055,0
10863,0
37594,3
7316,4
51754,4
9053,4
38583,3
50848,3
51374,2
1933,2
38812,1
31626,4
25648,4
48844,4
39203,2
35889,0
12805,2
25136,4
504,3
16145,4
4366,0
48267,1
19240,2
25984,3
23071,1
20928,3
39040,4
2477,3
23908,0
19262,2
15062,0
48976,4
15592,3
57267,3
346,0
21203,2
22203,4
32862,1
3093,4
45131,4
43938,4
19023,4
49449,3
32804,4
2571,4
42662,4
15148,2
27765,3
58201,3
27651,2
35964,0
55026,1
20351,2
37970,0
31780,4
21450,4
36738,4
55821,4
24003,4
37732,4
