,person_age,person_income,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_own,home_mortgage
10335,23,30000,1.0,0.31837825526225194,6475,5.99,0.21,0,2,0,0
42665,21,33009,5.0,0.4841067276764486,10000,11.48,0.3,0,3,1,0
11062,26,50000,7.0,0.4841067276764486,18000,12.69,0.36,0,2,0,0
18535,24,32000,0.0,0.08069432625986454,12000,12.18,0.38,0,3,0,0
11474,22,85000,4.0,0.08069432625986454,5000,6.17,0.06,0,3,0,1
49959,40,54000,2.0,-0.2362778376648724,13200,7.88,0.25,0,16,0,1
15041,28,86000,3.0,-0.34124694318944354,12000,12.69,0.14,0,10,0,1
36824,33,45000,17.0,0.4841067276764486,3000,13.99,0.07,1,7,0,1
14640,25,60000,3.0,-0.34124694318944354,7000,10.36,0.12,0,3,0,0
34504,38,120000,3.0,0.31837825526225194,20000,9.91,0.17,0,17,0,0
33219,22,42000,4.0,0.4841067276764486,17600,13.49,0.4,0,2,0,1
43405,22,40000,2.0,0.31837825526225194,5000,13.22,0.13,0,2,0,0
48849,24,48000,8.0,-0.26697081618436225,5000,13.99,0.1,0,4,0,1
26524,27,50000,5.0,0.4841067276764486,9600,7.51,0.19,0,10,0,0
43744,21,30000,1.0,0.08069432625986454,4200,5.99,0.14,0,2,1,0
56020,41,116004,1.0,-0.34124694318944354,18000,10.37,0.15,0,16,0,1
56067,25,72000,7.0,-0.26697081618436225,10000,6.03,0.14,0,2,0,1
50304,33,15000,3.0,0.4841067276764486,3000,13.16,0.2,1,9,0,0
4260,23,45000,2.0,-0.34124694318944354,6000,5.79,0.13,0,2,0,0
16557,24,29120,0.0,-0.34124694318944354,6400,9.99,0.22,0,2,0,0
15423,24,72250,4.0,-0.26697081618436225,13000,11.26,0.16,0,3,0,1
48959,27,24000,2.0,0.4841067276764486,7000,13.23,0.29,1,9,0,0
37626,22,50400,2.0,0.4841067276764486,2000,12.29,0.04,0,2,0,0
56059,24,54000,8.0,0.31837825526225194,3000,5.42,0.05,0,2,0,1
13176,22,38000,6.0,0.31837825526225194,6500,11.11,0.17,0,2,0,0
1349,30,120000,1.0,-0.26697081618436225,14000,12.69,0.12,0,10,0,1
45238,25,42000,3.0,0.31837825526225194,3000,10.37,0.07,0,3,0,0
48790,26,45000,0.0,-0.26697081618436225,7000,7.51,0.16,0,2,0,0
21488,30,34000,1.0,0.08069432625986454,13000,11.48,0.38,0,6,0,0
36153,23,73000,7.0,-0.34124694318944354,2500,14.35,0.03,0,3,0,0
13570,23,72000,0.0,0.08069432625986454,20000,14.74,0.28,1,3,0,0
29219,23,38000,7.0,0.31837825526225194,6000,9.99,0.15,0,3,0,1
961,25,60000,3.0,-0.26697081618436225,8500,10.59,0.14,0,2,0,1
24169,26,75000,5.0,0.08069432625986454,7000,10.25,0.09,0,2,0,0
57834,23,36000,7.0,0.4841067276764486,4000,6.39,0.11,0,2,0,1
30616,37,65000,7.0,0.08069432625986454,10000,7.49,0.15,0,12,0,1
28807,38,70000,0.0,0.08069432625986454,5000,8.0,0.07,0,16,0,0
23160,23,157500,1.0,0.08069432625986454,5000,12.69,0.03,0,2,0,0
43811,22,50000,6.0,0.4841067276764486,10000,6.03,0.2,0,3,0,0
46316,30,69000,0.0,-0.34124694318944354,15000,14.96,0.22,1,8,0,1
56642,27,28800,0.0,0.31837825526225194,5000,8.9,0.17,0,9,0,0
35606,28,50000,4.0,0.08069432625986454,12000,13.98,0.24,0,5,0,0
7691,21,60000,5.0,0.31837825526225194,10000,15.58,0.17,0,3,0,0
8922,23,75000,6.0,0.31837825526225194,6000,11.11,0.08,0,2,0,1
21250,29,28800,1.0,0.08069432625986454,8500,11.99,0.3,0,9,1,0
35772,22,100000,6.0,0.4841067276764486,7000,7.49,0.07,0,3,0,1
25395,32,26400,0.0,0.08069432625986454,4800,10.74,0.18,0,5,0,0
45736,26,33000,10.0,0.08069432625986454,12500,13.22,0.38,0,4,0,1
55009,23,75000,5.0,-0.34124694318944354,5000,11.12,0.07,0,4,0,0
44494,40,54000,0.0,0.4841067276764486,13225,12.23,0.25,1,14,0,0
31639,26,51996,1.0,0.08069432625986454,8000,7.51,0.15,0,3,0,0
28890,21,22992,3.0,0.31837825526225194,1500,12.53,0.07,0,4,0,0
31043,28,35000,3.0,0.31837825526225194,12000,7.29,0.34,0,8,0,1
33267,26,110000,10.0,-0.34124694318944354,12000,7.9,0.11,0,2,0,0
57643,22,48000,4.0,0.31837825526225194,13750,11.36,0.29,0,3,0,1
30340,27,70000,1.0,-0.34124694318944354,5000,8.49,0.07,0,9,0,0
54838,23,45000,1.0,0.31837825526225194,7000,9.63,0.16,0,4,0,0
43917,38,100000,6.0,-0.2362778376648724,4000,12.99,0.04,1,16,0,1
1512,24,30000,0.0,-0.26697081618436225,12000,10.2,0.4,0,4,0,0
47475,29,98000,5.0,-0.34124694318944354,5000,15.99,0.05,0,7,0,1
52553,23,47184,0.0,-0.34124694318944354,5000,10.25,0.11,0,5,0,0
8035,26,48996,1.0,-0.26697081618436225,5000,12.23,0.1,0,2,1,0
26950,28,120000,12.0,0.08069432625986454,15000,11.14,0.13,0,9,0,1
51089,23,70000,2.0,-0.26697081618436225,10000,10.65,0.14,0,4,0,0
32908,36,65000,18.0,-0.26697081618436225,12000,7.88,0.18,0,14,0,1
45130,31,77000,4.0,-0.34124694318944354,12000,10.99,0.16,0,10,0,1
22463,24,45600,8.0,0.08069432625986454,12000,7.51,0.27,0,4,0,1
15480,36,24000,2.0,-0.26697081618436225,4000,13.61,0.17,1,15,0,0
43041,25,48000,4.0,0.4841067276764486,8000,7.14,0.17,0,3,1,0
1014,24,65000,3.0,-0.2362778376648724,10000,5.79,0.15,0,3,0,1
12388,22,25000,4.0,-0.34124694318944354,8800,6.03,0.36,0,2,0,0
7167,23,61200,2.0,-0.26697081618436225,2500,11.71,0.04,0,2,0,1
41342,30,113217,3.0,-0.2362778376648724,7500,7.88,0.07,0,9,0,1
7829,22,30000,1.0,-0.26697081618436225,14400,11.71,0.48,0,2,0,0
27752,30,45000,1.0,0.08069432625986454,3000,7.49,0.07,0,8,0,0
45176,33,60000,5.0,-0.34124694318944354,12000,7.88,0.2,0,5,0,1
45264,22,34000,1.0,-0.34124694318944354,7500,12.53,0.22,0,4,0,0
27106,28,54600,5.0,-0.34124694318944354,5600,7.49,0.11,0,7,0,0
7362,58,78000,2.0,0.08069432625986454,7500,5.79,0.09,0,27,0,1
17254,24,37273,2.0,0.31837825526225194,8400,7.14,0.23,0,2,0,0
9227,28,90000,0.0,-0.34124694318944354,6600,13.99,0.08,0,6,0,0
10075,34,150000,18.0,0.4841067276764486,6000,7.66,0.04,0,9,0,1
1044,23,69996,0.0,0.08069432625986454,15000,15.21,0.19,0,4,0,0
37023,70,45000,0.0,-0.26697081618436225,5000,14.27,0.11,0,24,0,0
37458,21,40000,5.0,0.4841067276764486,2800,11.99,0.07,0,3,0,1
11115,35,24000,2.0,0.4841067276764486,3600,15.28,0.15,1,6,0,0
52801,24,24000,1.0,0.08069432625986454,2000,11.49,0.08,0,3,0,0
13936,22,60000,0.0,0.31837825526225194,15000,7.88,0.25,0,4,0,0
38793,29,83820,4.0,-0.34124694318944354,16000,14.84,0.2,1,8,0,1
6378,23,70550,2.0,-0.34124694318944354,14000,8.49,0.16,0,4,0,0
12630,24,28800,0.0,0.31837825526225194,7000,13.49,0.23,0,2,0,0
12038,31,90000,5.0,-0.26697081618436225,21500,11.36,0.24,0,5,0,0
5980,42,60000,5.0,-0.26697081618436225,9000,11.83,0.15,0,15,0,1
26689,26,30000,2.0,0.31837825526225194,5000,10.75,0.17,0,4,0,1
51347,25,50000,2.0,-0.26697081618436225,10000,14.22,0.2,1,3,0,0
53150,27,68000,3.0,-0.2362778376648724,11200,14.84,0.16,0,10,0,0
6468,24,32004,1.0,-0.2362778376648724,14400,19.29,0.45,1,2,0,0
20566,23,35000,0.0,0.4841067276764486,3000,11.11,0.09,0,4,0,0
41772,33,58800,4.0,-0.26697081618436225,3000,10.99,0.05,0,8,0,0
50257,30,90000,6.0,-0.2362778376648724,24000,13.49,0.25,0,10,0,1
26304,24,135000,2.0,-0.2362778376648724,10000,8.94,0.07,0,4,0,1
11410,31,110000,15.0,0.08069432625986454,11200,5.42,0.1,0,8,0,1
58486,23,15000,0.0,-0.26697081618436225,6000,12.84,0.4,1,2,0,0
18604,27,50000,2.0,-0.2362778376648724,7500,13.49,0.15,0,10,0,0
6947,22,50000,0.0,0.31837825526225194,10000,14.35,0.2,0,4,0,0
34404,28,60000,12.0,0.4841067276764486,7000,7.49,0.12,0,7,0,1
15675,22,69528,0.0,0.08069432625986454,6000,12.99,0.09,0,2,0,0
11407,30,72000,7.0,-0.2362778376648724,8000,7.29,0.11,0,8,0,1
34271,28,30000,2.0,-0.34124694318944354,5000,12.42,0.17,0,7,0,0
42053,22,54252,5.0,-0.26697081618436225,3500,6.39,0.06,0,3,0,1
47160,27,75000,3.0,-0.26697081618436225,7200,8.9,0.1,0,6,0,0
42637,27,56628,1.0,-0.26697081618436225,12000,9.99,0.21,0,8,0,1
41792,24,75000,4.0,0.08069432625986454,18000,7.49,0.24,0,3,0,0
21478,37,40000,0.0,0.08069432625986454,15000,8.49,0.38,0,15,0,0
14118,25,45000,0.0,0.31837825526225194,2000,13.92,0.04,1,4,0,0
41796,29,50000,8.0,0.4841067276764486,8000,13.49,0.16,1,7,1,0
3810,29,13200,2.0,0.4841067276764486,2500,11.58,0.19,0,10,0,0
26957,22,72000,0.0,-0.34124694318944354,5000,5.42,0.07,0,4,0,0
33824,28,76000,2.0,0.4841067276764486,14400,12.98,0.18,1,6,0,0
23177,31,90000,4.0,-0.26697081618436225,15000,12.42,0.17,0,8,0,1
55570,30,53004,3.0,-0.34124694318944354,6000,15.28,0.11,0,8,0,0
25336,33,95004,2.0,0.08069432625986454,9000,13.35,0.1,1,9,0,1
552,25,48000,1.0,0.31837825526225194,4500,7.49,0.09,0,3,0,0
10099,38,25000,3.0,-0.2362778376648724,6000,14.09,0.24,1,13,0,0
37194,39,73000,0.0,-0.2362778376648724,6800,14.96,0.09,1,16,0,0
44352,25,57000,1.0,0.08069432625986454,9600,13.22,0.17,0,2,0,1
2423,23,60000,5.0,-0.34124694318944354,20000,11.36,0.33,0,4,0,0
10674,26,65000,2.0,0.4841067276764486,4000,10.99,0.06,0,3,0,0
22345,25,180000,9.0,-0.34124694318944354,8000,12.42,0.04,0,4,0,1
17899,26,70000,4.0,-0.2362778376648724,15000,16.02,0.21,0,2,0,1
53599,24,30000,1.0,-0.26697081618436225,3000,12.69,0.1,0,4,0,0
21365,22,36000,5.0,0.08069432625986454,8000,7.51,0.22,0,3,0,0
18117,30,96053,15.0,-0.26697081618436225,30000,15.62,0.27,0,14,0,1
52890,27,70000,4.0,-0.34124694318944354,16000,7.51,0.23,0,10,0,0
8005,25,30000,6.0,-0.26697081618436225,5175,6.03,0.17,0,3,0,1
22628,37,60000,15.0,-0.34124694318944354,20000,6.54,0.33,0,11,0,0
46526,39,70000,0.0,0.31837825526225194,6500,9.63,0.09,0,16,0,0
17630,24,60000,8.0,0.4841067276764486,4500,9.99,0.07,0,2,0,1
45865,22,37000,0.0,0.31837825526225194,6000,17.56,0.16,1,4,0,1
50506,32,200000,16.0,0.31837825526225194,6000,8.0,0.03,0,6,0,1
26436,22,105000,6.0,-0.34124694318944354,11200,12.69,0.11,0,4,0,1
4211,29,110000,13.0,0.4841067276764486,12000,7.51,0.11,0,10,1,0
14929,23,75000,0.0,0.31837825526225194,10500,7.51,0.14,0,3,0,0
39275,31,37000,1.0,-0.26697081618436225,5000,15.37,0.14,1,8,0,0
29388,27,37500,2.0,0.4841067276764486,12000,10.37,0.32,0,10,0,0
25354,25,35000,9.0,-0.26697081618436225,1000,7.4,0.03,0,2,1,0
18274,28,72000,3.0,-0.26697081618436225,12000,12.18,0.17,0,8,0,0
8585,37,70000,8.0,0.08069432625986454,13000,7.88,0.19,0,16,0,1
36136,33,110000,1.0,0.4841067276764486,25000,15.99,0.23,0,9,0,1
4064,27,28000,4.0,0.4841067276764486,8000,11.49,0.29,0,8,0,0
1369,36,69736,17.0,0.4841067276764486,2500,17.04,0.04,1,13,0,1
7731,23,72000,3.0,0.31837825526225194,3500,5.99,0.05,0,4,0,0
46825,21,45000,5.0,0.4841067276764486,3000,9.91,0.07,0,4,0,0
11110,23,36000,2.0,0.4841067276764486,6000,14.96,0.17,0,4,0,0
22391,25,90000,9.0,-0.26697081618436225,8000,14.79,0.09,0,2,0,1
58492,21,85000,5.0,0.08069432625986454,10000,9.99,0.12,0,4,0,0
52953,24,60000,7.0,-0.26697081618436225,5000,7.74,0.08,0,3,1,0
217,25,120000,4.0,-0.34124694318944354,16800,14.26,0.13,1,3,0,0
20430,23,60000,4.0,-0.26697081618436225,7000,13.49,0.12,1,4,0,0
45947,28,110000,7.0,0.08069432625986454,9600,15.99,0.09,1,10,0,1
27328,25,85000,9.0,0.4841067276764486,9000,7.51,0.11,0,2,0,1
41443,32,75000,1.0,0.08069432625986454,10000,5.79,0.13,0,10,0,1
57866,24,95000,8.0,-0.26697081618436225,25000,10.99,0.26,0,2,0,1
24564,23,75000,1.0,0.08069432625986454,10000,13.57,0.13,1,3,0,0
44440,26,69000,0.0,-0.26697081618436225,4800,7.14,0.07,0,4,0,0
6926,27,49000,4.0,-0.26697081618436225,7500,10.65,0.15,0,7,0,0
5546,23,44004,1.0,-0.34124694318944354,2000,15.65,0.05,1,3,0,0
53601,23,60000,7.0,0.31837825526225194,8500,7.51,0.14,0,4,0,1
45061,30,120000,3.0,-0.34124694318944354,6000,12.84,0.05,1,9,0,1
18661,23,72000,7.0,0.08069432625986454,15000,11.86,0.21,0,4,0,1
10374,26,32000,1.0,0.31837825526225194,12000,16.0,0.38,0,2,0,0
44541,22,27000,5.0,-0.26697081618436225,4000,6.76,0.15,0,2,0,0
24416,29,36000,2.0,-0.34124694318944354,12000,11.14,0.33,0,7,0,0
22094,30,42000,13.0,-0.34124694318944354,9000,13.11,0.21,1,10,0,0
10766,36,125000,8.0,-0.26697081618436225,30000,7.51,0.24,0,15,0,1
47415,23,65200,7.0,0.31837825526225194,7000,10.59,0.11,0,4,0,1
32145,22,57000,7.0,0.31837825526225194,22000,12.68,0.38,0,2,0,1
56247,31,100000,6.0,0.08069432625986454,15000,11.99,0.15,0,7,0,1
40107,36,120000,2.0,-0.2362778376648724,25000,15.62,0.21,1,14,0,1
13759,23,70000,7.0,0.31837825526225194,5200,11.11,0.08,0,2,0,1
53429,33,25200,4.0,-0.26697081618436225,7000,9.62,0.28,0,8,0,0
55613,27,75000,1.0,0.08069432625986454,20000,14.74,0.27,1,8,0,1
5144,24,61100,4.0,-0.34124694318944354,25000,17.49,0.41,0,4,0,0
34397,28,100000,1.0,-0.34124694318944354,5000,7.51,0.05,0,9,0,0
27055,29,150000,1.0,-0.34124694318944354,8000,7.9,0.05,0,6,0,1
27007,31,135000,8.0,-0.2362778376648724,16000,10.99,0.12,0,8,0,1
39172,26,80004,3.0,0.31837825526225194,7150,16.77,0.09,1,3,0,0
49465,29,50000,4.0,0.4841067276764486,2000,10.99,0.04,0,9,0,0
3966,26,50000,0.0,0.4841067276764486,3000,7.05,0.06,0,2,0,0
50519,28,70000,0.0,0.08069432625986454,6600,11.12,0.09,0,10,0,0
9211,36,110000,14.0,0.4841067276764486,18000,7.51,0.16,0,12,0,1
3882,27,42000,8.0,0.31837825526225194,5000,12.98,0.12,1,8,0,1
43576,30,55000,2.0,-0.26697081618436225,7000,11.49,0.13,0,6,0,0
45021,21,90000,3.0,0.31837825526225194,10000,8.49,0.11,0,2,0,0
51781,23,18000,1.0,0.31837825526225194,3000,13.85,0.17,0,3,0,0
49241,27,48000,5.0,-0.34124694318944354,4200,13.11,0.09,0,6,0,0
2006,24,90000,8.0,-0.34124694318944354,12000,7.51,0.13,0,3,0,1
20922,25,25000,4.0,-0.34124694318944354,1600,7.88,0.06,0,2,0,0
7481,26,57600,10.0,0.08069432625986454,10000,15.58,0.17,0,4,0,0
20951,27,160000,3.0,-0.26697081618436225,35000,9.99,0.22,0,10,0,1
14960,37,150000,1.0,0.31837825526225194,15000,9.76,0.1,0,12,0,0
38563,30,54000,7.0,0.31837825526225194,7875,10.99,0.14,0,8,0,1
54107,25,60000,5.0,0.08069432625986454,7000,11.71,0.12,0,4,0,0
52428,23,52000,2.0,0.08069432625986454,6400,13.79,0.12,1,2,0,1
11428,25,60000,7.0,0.31837825526225194,6000,7.29,0.1,0,3,0,1
27905,24,87000,5.0,-0.2362778376648724,15000,8.49,0.17,0,3,1,0
20896,28,242400,12.0,-0.2362778376648724,35000,11.71,0.15,0,10,0,1
32849,36,120000,0.0,-0.34124694318944354,11000,5.42,0.09,0,14,0,0
38051,28,33000,1.0,0.31837825526225194,4800,12.42,0.15,0,8,0,0
44560,27,30000,11.0,0.4841067276764486,11225,5.42,0.37,0,10,0,1
12545,47,65000,1.0,-0.2362778376648724,14400,11.54,0.22,0,12,0,1
2674,27,140000,12.0,-0.26697081618436225,24100,11.83,0.17,0,7,0,1
41498,24,55000,3.0,0.31837825526225194,10000,8.49,0.18,0,4,0,0
8200,24,34000,1.0,0.4841067276764486,16000,12.21,0.49,0,4,0,0
33325,22,29400,5.0,0.4841067276764486,2100,12.21,0.07,0,2,0,1
9771,26,85000,10.0,0.08069432625986454,20000,9.88,0.24,0,4,0,1
15439,38,18720,2.0,0.31837825526225194,2500,16.07,0.14,1,16,1,0
35589,22,45000,3.0,0.08069432625986454,6000,6.17,0.13,0,4,0,1
2401,30,60000,5.0,-0.26697081618436225,5600,12.69,0.09,0,5,0,1
16958,36,140000,11.0,0.4841067276764486,16000,6.91,0.11,0,11,0,1
36779,30,45000,7.0,-0.34124694318944354,16750,12.53,0.37,0,6,0,0
31507,30,56628,2.0,0.4841067276764486,12000,10.75,0.21,0,8,0,1
57092,36,140000,3.0,0.4841067276764486,25000,11.49,0.18,0,13,0,1
24602,33,78000,8.0,0.4841067276764486,5000,7.14,0.06,0,10,0,1
19621,23,41600,0.0,0.31837825526225194,12000,14.27,0.29,1,2,0,1
54771,22,9600,2.0,0.4841067276764486,1000,8.0,0.1,0,4,0,0
4068,23,50000,0.0,-0.34124694318944354,15000,13.22,0.3,1,2,0,0
19288,54,45600,9.0,0.08069432625986454,24750,10.38,0.5,0,20,0,0
51459,49,95000,16.0,0.08069432625986454,12000,10.99,0.13,0,15,1,0
5958,24,60000,6.0,0.08069432625986454,9000,7.49,0.15,0,4,0,1
8515,29,140000,0.0,-0.34124694318944354,7400,6.03,0.05,0,10,0,1
1839,32,63996,3.0,0.31837825526225194,4000,11.83,0.06,0,6,0,1
18318,24,62900,4.0,-0.26697081618436225,20000,17.49,0.27,0,3,0,0
37191,22,60000,4.0,0.31837825526225194,10000,11.99,0.17,0,4,0,0
5814,22,48000,7.0,0.08069432625986454,16000,7.88,0.34,0,3,0,1
55655,25,65000,0.0,-0.34124694318944354,7000,9.63,0.11,0,4,0,1
13829,40,60000,2.0,0.31837825526225194,8000,14.96,0.13,0,17,0,0
6737,21,60000,5.0,0.31837825526225194,7100,5.99,0.12,0,4,0,1
23138,26,32000,10.0,-0.26697081618436225,3500,11.97,0.11,0,2,0,1
35098,22,30000,4.0,-0.26697081618436225,5000,14.74,0.17,1,3,0,0
10393,24,60000,8.0,-0.26697081618436225,8000,5.79,0.13,0,4,0,1
32213,29,77000,2.0,-0.26697081618436225,3850,5.42,0.05,0,8,0,1
22466,35,85000,5.0,0.08069432625986454,8000,6.62,0.09,0,7,0,1
19002,27,142000,3.0,-0.2362778376648724,14000,6.92,0.09,0,8,0,1
26874,24,43200,6.0,-0.26697081618436225,12250,8.94,0.28,0,4,1,0
43818,31,135000,8.0,-0.2362778376648724,10000,10.37,0.07,0,6,0,1
49109,25,120000,9.0,0.31837825526225194,25000,14.65,0.21,1,4,0,1
18822,28,72000,12.0,0.08069432625986454,10000,13.99,0.14,1,6,0,1
31789,35,82500,3.0,-0.34124694318944354,12000,7.49,0.14,0,6,0,1
32297,22,50000,5.0,-0.34124694318944354,10000,14.35,0.2,0,2,0,0
20656,23,77350,7.0,0.31837825526225194,13800,11.99,0.18,0,3,0,1
24579,24,60000,7.0,-0.26697081618436225,6500,7.49,0.11,0,3,0,1
29194,28,117400,12.0,0.31837825526225194,15000,10.75,0.13,0,7,0,0
41712,39,84000,1.0,-0.2362778376648724,3000,10.99,0.04,0,11,0,1
16739,23,70000,4.0,0.4841067276764486,12000,10.25,0.17,0,2,0,0
12818,29,37000,13.0,-0.26697081618436225,14000,9.91,0.35,0,8,0,0
52728,22,55308,5.0,0.4841067276764486,2000,11.49,0.04,0,2,0,1
41723,25,100000,9.0,-0.2362778376648724,18000,8.49,0.18,0,3,0,1
40643,21,29004,5.0,-0.26697081618436225,5600,13.49,0.19,0,2,0,0
55207,25,77500,3.0,-0.2362778376648724,10000,6.54,0.13,0,3,0,0
43680,24,72000,6.0,0.08069432625986454,12000,10.0,0.17,0,3,0,0
38944,30,54000,2.0,0.4841067276764486,5000,14.96,0.09,1,10,0,0
900,24,72000,3.0,-0.26697081618436225,15000,11.86,0.21,0,3,0,1
47669,26,130000,1.0,-0.2362778376648724,24000,12.87,0.19,1,3,0,1
40318,23,75000,7.0,-0.34124694318944354,6000,11.49,0.08,0,4,0,1
39243,25,49000,0.0,-0.34124694318944354,14000,11.89,0.28,0,3,0,0
22745,33,76000,10.0,-0.34124694318944354,7200,16.29,0.09,0,5,0,0
15012,30,58000,13.0,-0.26697081618436225,14000,11.71,0.24,0,10,0,1
6548,22,46000,6.0,-0.34124694318944354,10000,12.42,0.22,0,4,0,1
4104,29,50000,11.0,0.08069432625986454,7000,11.99,0.14,0,10,0,1
16091,22,26000,0.0,0.31837825526225194,5000,7.9,0.19,0,2,0,0
40746,22,51600,6.0,0.4841067276764486,13800,6.99,0.26,0,3,0,1
50023,27,115000,3.0,0.08069432625986454,8000,7.9,0.07,0,5,0,0
8787,29,78000,0.0,0.4841067276764486,4800,6.03,0.06,0,6,0,0
21293,32,35000,5.0,-0.34124694318944354,8000,10.65,0.23,0,10,0,0
20490,27,150000,11.0,-0.34124694318944354,10000,8.94,0.07,0,9,0,1
37963,29,48000,11.0,-0.34124694318944354,3000,5.42,0.06,0,9,0,0
17248,28,90000,2.0,0.31837825526225194,4800,14.27,0.05,1,6,0,0
31153,39,32000,1.0,-0.26697081618436225,6000,16.29,0.19,0,12,0,0
15956,21,58000,5.0,0.4841067276764486,3500,6.76,0.06,0,3,1,0
22581,26,84000,2.0,-0.26697081618436225,12000,10.99,0.14,0,3,0,1
4305,37,40000,1.0,0.08069432625986454,12000,9.32,0.3,0,15,0,0
39897,24,49000,4.0,0.08069432625986454,8000,12.29,0.16,0,2,0,1
29379,25,88000,9.0,-0.26697081618436225,14000,10.65,0.16,0,4,0,1
25078,22,30000,0.0,0.31837825526225194,15000,11.48,0.5,0,4,1,0
43563,47,141000,4.0,-0.34124694318944354,3000,14.93,0.02,1,16,0,1
9690,23,83000,7.0,0.08069432625986454,12000,11.97,0.14,1,2,0,1
19683,37,60000,4.0,-0.2362778376648724,5000,8.49,0.08,0,13,0,1
26200,22,48000,4.0,-0.26697081618436225,8000,14.96,0.17,0,4,0,0
3196,40,210000,1.0,-0.26697081618436225,24000,10.65,0.11,0,15,0,0
50940,24,50000,1.0,-0.2362778376648724,5000,6.54,0.1,0,2,0,0
18702,37,50000,5.0,-0.34124694318944354,5500,6.03,0.11,0,11,0,1
12186,23,48000,7.0,-0.26697081618436225,7000,6.92,0.15,0,3,0,1
35681,28,85000,12.0,0.08069432625986454,10000,6.17,0.12,0,9,0,1
40560,29,115000,4.0,0.31837825526225194,2500,19.13,0.02,0,5,0,1
57249,25,50000,4.0,0.31837825526225194,4800,14.65,0.1,1,2,0,0
22375,23,59000,3.0,0.08069432625986454,3600,16.02,0.06,1,3,0,1
28692,44,48000,14.0,-0.34124694318944354,15000,11.11,0.31,0,15,0,1
41401,47,48000,1.0,-0.2362778376648724,4000,10.74,0.08,0,16,1,0
11860,41,39000,3.0,0.4841067276764486,8000,15.21,0.21,1,11,0,0
21138,28,60000,5.0,-0.2362778376648724,12000,10.37,0.2,0,5,1,0
50611,27,75000,11.0,0.08069432625986454,13000,8.94,0.17,0,10,0,1
55866,24,56000,8.0,-0.26697081618436225,6000,10.99,0.11,0,2,0,1
243,21,50004,5.0,0.4841067276764486,3000,11.12,0.06,0,4,0,1
1077,24,36000,2.0,-0.34124694318944354,4000,10.0,0.11,0,3,0,0
3469,30,45000,3.0,-0.34124694318944354,4000,10.99,0.09,0,10,0,0
34784,34,70000,2.0,0.31837825526225194,8000,7.88,0.11,0,10,0,1
10835,33,43200,0.0,0.4841067276764486,4600,5.79,0.11,0,5,1,0
40471,28,50000,4.0,0.4841067276764486,8000,12.69,0.16,0,10,0,0
38911,30,170000,0.0,-0.2362778376648724,25000,13.85,0.15,0,7,0,1
51021,31,28000,5.0,-0.26697081618436225,8400,10.99,0.31,0,7,0,0
35403,33,75000,12.0,0.31837825526225194,5600,12.42,0.07,0,5,0,0
36193,23,40000,2.0,0.4841067276764486,1000,9.25,0.03,0,2,0,0
34640,28,38400,1.0,-0.34124694318944354,7000,11.49,0.19,0,8,0,0
22639,31,60000,4.0,-0.34124694318944354,10000,12.42,0.17,0,6,0,0
41657,29,65000,13.0,0.4841067276764486,15000,7.51,0.23,0,7,0,0
28868,31,71000,15.0,-0.2362778376648724,11000,7.88,0.15,0,7,0,1
52712,23,55000,5.0,0.31837825526225194,18250,10.25,0.33,0,4,0,1
21233,22,42000,2.0,0.08069432625986454,10000,13.61,0.24,0,2,0,0
27182,25,50000,1.0,0.31837825526225194,2400,7.66,0.05,0,2,1,0
7782,25,60000,5.0,-0.26697081618436225,12000,13.06,0.2,1,3,0,0
1791,28,26400,0.0,-0.26697081618436225,10000,6.54,0.38,0,8,0,0
25369,24,30000,8.0,0.08069432625986454,5000,7.9,0.17,0,2,0,0
19162,23,110000,4.0,0.31837825526225194,6000,7.51,0.05,0,3,0,1
52494,27,90000,12.0,-0.26697081618436225,3500,8.07,0.04,0,5,0,1
17464,24,69000,5.0,-0.2362778376648724,10000,16.89,0.14,0,3,0,0
38693,21,40000,5.0,0.31837825526225194,4000,13.49,0.1,1,4,0,1
2117,23,85000,8.0,0.4841067276764486,6500,8.59,0.08,0,2,0,1
592,32,30000,4.0,-0.26697081618436225,5000,7.9,0.17,0,9,0,0
8939,35,50000,7.0,-0.34124694318944354,2800,5.99,0.06,0,5,0,1
27970,36,35000,1.0,-0.26697081618436225,1800,13.61,0.05,1,11,0,0
49115,23,70000,2.0,-0.26697081618436225,3000,7.49,0.04,0,4,0,0
16028,22,52000,6.0,0.31837825526225194,10000,7.88,0.19,0,4,0,0
34702,22,60000,7.0,0.31837825526225194,5000,16.49,0.08,1,4,1,0
9772,26,48000,2.0,0.08069432625986454,6000,5.99,0.13,0,2,0,0
33347,25,63000,4.0,-0.2362778376648724,10000,8.0,0.16,0,3,0,1
847,42,100000,1.0,-0.2362778376648724,10000,13.57,0.1,1,11,0,1
39308,24,32000,8.0,-0.26697081618436225,15000,9.88,0.47,0,4,0,0
40152,21,60000,5.0,0.4841067276764486,11200,14.22,0.19,0,4,0,0
54376,22,19200,1.0,0.08069432625986454,2000,10.36,0.1,0,4,0,0
52994,25,78000,5.0,0.31837825526225194,12000,13.49,0.15,0,4,0,0
9208,37,32000,5.0,-0.26697081618436225,12000,7.51,0.38,0,16,0,0
3548,36,60000,7.0,0.08069432625986454,20000,10.37,0.33,0,17,0,1
8123,36,45000,5.0,-0.26697081618436225,2500,8.9,0.05,0,14,0,0
