,transaction_time__avg min between sent tnx,transaction_time__avg min between received tnx,transaction_time__time diff between first and last (mins),number_of_transactions__sent tnx,number_of_transactions__received tnx,number_of_transactions__number of created contracts,number_of_transactions__unique received from addresses,number_of_transactions__unique sent to addresses,ether_value__min value received,ether_value__max value received,ether_value__avg val received,ether_value__min val sent,ether_value__max val sent,ether_value__avg val sent,ether_value__min value sent to contract,ether_value__max val sent to contract,ether_value__avg value sent to contract,number_of_transactions__total transactions (including tnx to create contract,ether__total ether sent,ether__total ether received,ether__total ether sent contracts,ether__total ether balance,erc20__total erc20 tnxs,erc20__erc20 total ether received,erc20__erc20 total ether sent,erc20__erc20 total ether sent contract,erc20__erc20 uniq sent addr,erc20_num_of_transactions__erc20 uniq rec addr,erc20_num_of_transactions__erc20 uniq sent addr.1,erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 min val rec,erc20_value__erc20 max val rec,erc20_value__erc20 avg val rec,erc20_value__erc20 min val sent,erc20_value__erc20 max val sent,erc20_value__erc20 avg val sent,erc20__erc20 uniq sent token name,erc20__erc20 uniq rec token name
9307,0.0,25277.02,151662.1,0,6,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,163.93,0.0,327.87,2,1,0,1,2,101.0,101.0,101.0,0.510483,100.488533,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9067,0.0,481.38,8183.52,0,17,0,16,0,0.5,4.069406,1.183064,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,20.11209179,0.0,20.11209179,6.0,1599.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1500.0,266.5,0.0,0.0,0.0,0.0,6.0
7929,0.0,0.0,0.0,0,1,0,1,0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5959,3205.75,2918.38,37606.92,9,3,0,2,4,0.01111,0.1,0.043703,0.0,0.05,0.011478,0.0,0.0,0.0,12,0.103304,0.13111,0.0,0.027806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,8608.93,39682.31,874488.88,14,19,0,2,2,0.023855,1.211285,0.187684,0.004754,1.208285,0.254061,0.0,0.0,0.0,33,3.55686085,3.565994042,0.0,0.009133191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,8.02,3553.22,754974.67,211,212,0,13,1,0.308,685.0,14.740865,0.306242,684.998242,14.809534,0.0,0.0,0.0,423,3124.811671,3125.063312,0.0,0.25164099,1.0,1e-12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400,160.48,0.69,322.35,2,2,0,2,2,44.357836,56.642164,50.5,0.5,100.499016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4544,15250.84,24481.47,235183.42,9,4,0,3,7,0.09,21.592554,9.957013,0.001,16.566,5.863,0.0,0.0,0.0,13,52.767,39.8280537,0.0,-12.9389463,6.0,478.7712725,0.0,0.0,0.0,6.0,0.0,6.0,0.0,332.937423,79.795212,0.0,0.0,0.0,0.0,6.0
7876,0.0,74.46,79027.65,1,5,0,4,1,0.038829,0.55282,0.243988,1.219079,1.219079,1.219079,0.0,0.0,0.0,6,1.21907912,1.21994012,0.0,0.0008609999999999,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,1.0
5423,2.56,28003.05,140028.05,5,5,0,5,1,1.0871110000000002,24.0,7.9173300000000015,1.086271,23.99903,7.916353999999999,0.0,0.0,0.0,10,39.58177063,39.58664795,0.0,0.004877324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,1.47,0.51,6.9,4,2,0,2,4,555.530899,1445.469101,1000.5,0.001078,1565.805509,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6445,3925.8,9854.21,871828.2,79,57,0,8,16,0.018016,305.0,46.622578,0.0,616.298886,31.670619,0.0,0.0,0.0,136,2501.978886,2657.486948,0.0,155.50806200000005,63.0,5933214720.0,2967426148.0,0.0,8.0,16.0,0.0,19.0,0.0,3565777754.0,282534034.3,10.0,200000000.0,70653003.53,2.0,19.0
7308,37.58,817.22,1129692.28,421,1363,0,2,1,0.200006,10.0,0.271168,0.502975,10.850601,0.8763860000000001,0.0,0.0,0.0,1784,368.9585973,369.6024306000001,0.0,0.643833225,9.0,610.6114432999998,0.0,0.0,0.0,7.0,0.0,9.0,0.0,365.0,67.84571600000001,0.0,0.0,0.0,0.0,9.0
6929,0.0,981.25,291430.58,0,297,1,7,0,0.0,2.874991,1.050797,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,312.0866294,0.0,312.0866294,2.0,4.174092542,0.0,0.0,0.0,2.0,0.0,2.0,0.341133,3.83296,2.087046,0.0,0.0,0.0,0.0,2.0
8218,35648.35,690.12,184452.87,5,9,0,9,5,0.05,1.583992,0.559247,0.234942,3.5565,1.006229,0.0,0.0,0.0,14,5.03114377,5.03322277,0.0,0.002079,2.0,112.37,0.0,0.0,0.0,2.0,0.0,2.0,13.37,99.0,56.185,0.0,0.0,0.0,0.0,2.0
5734,0.0,16197.17,226760.43,0,14,1,6,0,0.0,14.419115,4.873012,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,68.22216144,0.0,68.22216144,2.0,1.223847859,0.0,0.0,0.0,2.0,0.0,2.0,0.5186890000000001,0.705159,0.611924,0.0,0.0,0.0,0.0,2.0
9637,6619.75,1384.27,91238.07,5,42,0,33,2,0.007519,10.0,1.410164,3.4582980000000005,20.963708,11.844519,0.0,0.0,0.0,47,59.22259521,59.22690021,0.0,0.004305,1.0,2.249354969,0.0,0.0,0.0,1.0,0.0,1.0,2.249355,2.249355,2.249355,0.0,0.0,0.0,0.0,1.0
1863,0.0,4147.13,319328.87,0,77,1,5,0,0.0,5.395,0.969396,0.0,0.0,0.0,0.0,0.0,0.0,78,0.0,74.64353029,0.0,74.64353029,2.0,1.3730667769999998,0.0,0.0,0.0,2.0,0.0,2.0,0.166152,1.206915,0.686533,0.0,0.0,0.0,0.0,2.0
6756,0.0,0.0,2.6,1,1,0,1,1,8.0,8.0,8.0,7.999528,7.999528,7.999528,0.0,0.0,0.0,2,7.999528364,8.0,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,3.07,3083.63,101857.85,32,33,0,2,1,0.265,14.99,6.5821570000000005,0.26458,14.989579999999998,6.7874300000000005,0.0,0.0,0.0,65,217.1977444,217.2111844,0.0,0.01344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,5366.9,15720.54,843497.63,40,40,0,14,7,0.01661,415.0,50.845654,0.0,414.99958,50.844637,0.0,0.0,0.0,80,2033.785461,2033.826162,0.0,0.040700292,31.0,59988.7018,59387.7018,0.0,5.0,8.0,0.0,6.0,0.0,22249.51804,2856.604848,0.0,22249.51804,5938.77018,3.0,6.0
1878,3.54,8328.12,24995.0,3,3,0,1,3,0.99968,1.37,1.123183,0.999239,1.369528,1.122718,0.0,0.0,0.0,6,3.368154657,3.369550293,0.0,0.001395636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6409,18.77,0.08,75.27,4,2,0,2,3,8.516211,92.483789,50.5,0.004961,86.75764699999998,25.249487,0.0,0.0,0.0,6,100.9979499,101.0,0.0,0.002050075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6113,3.59,4928.29,34523.15,7,7,0,1,1,1.0,25.995,20.353571,0.998944,25.991333,20.352239,0.0,0.0,0.0,14,142.4656708,142.475,0.0,0.009329155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9759,461.18,384.17,13600.8,7,27,0,19,3,0.01,10.5,1.471593,1.083185,11.129139,5.675282,0.0,0.0,0.0,34,39.72697539999999,39.7330024,0.0,0.006027,3.0,2.674,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.337,0.891333,0.0,0.0,0.0,0.0,3.0
8959,0.0,29011.57,174069.43,0,6,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8560,0.0,222.61,2448.75,0,11,0,11,0,0.5,5.0,1.118801,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,12.30680948,0.0,12.30680948,4.0,100.337,0.0,0.0,0.0,4.0,0.0,4.0,0.0,99.0,25.08425,0.0,0.0,0.0,0.0,4.0
8493,0.0,0.0,23012.52,1,1,0,1,1,0.4,0.4,0.4,0.3999,0.3999,0.3999,0.0,0.0,0.0,2,0.3999,0.4,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,107.27,1.46,324.73,3,2,0,2,3,20.326687,80.67331300000002,50.5,2.307696,68.110711,33.666179,0.0,0.0,0.0,5,100.9985356,101.0,0.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,157.73,0.0,315.47,2,1,0,1,2,101.0,101.0,101.0,0.200338,100.798678,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,80522.21,32117.77,916950.92,7,11,0,5,4,0.000627,0.472473,0.05917,0.000794,0.472053,0.09262,0.0,0.0,0.0,18,0.648341508,0.650871651,0.0,0.002530143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7136,15.67,1408.42,958253.35,663,673,0,8,2,0.1,14.760987,1.327136,0.109049,14.760297,1.34638,0.0,0.0,0.0,1336,892.6501252999999,893.1625897,0.0,0.512464398,1.0,1e-12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7417,11266.76,7397.6,1373303.3,93,44,0,11,43,0.009,100.316076,16.454603,0.0,290.053234,13.971066,0.0,0.0,0.0,137,1299.309138,724.0025521000001,0.0,-575.3065856000002,77.0,215859.5896,208326.4808,0.0,17.0,26.0,0.0,28.0,0.0,55467.16167,5019.990457,0.0,55467.16167,6127.249437,18.0,28.0
1939,10896.54,20178.74,197348.25,7,6,0,4,1,0.18984,3.0,1.698473,0.000661,2.998652,1.4552120000000002,0.0,0.0,0.0,13,10.18648244,10.1908403,0.0,0.00435786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,0.0,3137.37,229027.95,0,73,1,3,0,0.0,0.382503,0.173491,0.0,0.0,0.0,0.0,0.0,0.0,74,0.0,12.66481125,0.0,12.66481125,2.0,0.338310218,0.0,0.0,0.0,2.0,0.0,2.0,0.07985,0.25846,0.169155,0.0,0.0,0.0,0.0,2.0
6441,0.0,0.0,2901.17,1,1,0,1,1,4.7360760000000015,4.7360760000000015,4.7360760000000015,4.735635,4.735635,4.735635,0.0,0.0,0.0,2,4.73563527,4.73607627,0.0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9617,0.0,160.26,88779.95,1,3,0,3,1,0.5,0.524096,0.5080319999999999,1.523235,1.523235,1.523235,0.0,0.0,0.0,4,1.52323505,1.52409605,0.0,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6035,25.25,0.14,76.17,3,3,0,3,3,0.981054,74.25202,33.666667,7.540196000000001,82.48690400000002,33.666163,0.0,0.0,0.0,6,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5362,106.19,1.48,321.55,3,2,0,2,2,41.552019,59.44798100000001,50.5,0.005,97.999788,33.66617100000001,0.0,0.0,0.0,5,100.9985118,101.0,0.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,46.63,8709.45,909139.78,72,104,0,1,1,0.051037,1.173326,0.679269,0.500135,1.172718,0.976104,0.0,0.0,0.0,176,70.2794936,70.64395559,0.0,0.36446199,3.0,367.3068423,0.0,0.0,0.0,2.0,0.0,3.0,0.0,365.0,122.435614,0.0,0.0,0.0,0.0,3.0
8163,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,159.49,0.84,320.67,2,2,0,2,2,47.835005,53.164995,50.5,1.99951,98.999505,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7641,3.77,51421.98,257128.77,5,5,0,5,1,0.0526,0.514,0.27712,0.048,0.516444,0.275765,0.0,0.0,0.0,10,1.37882569,1.3856,0.0,0.00677431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,0.0,0.0,281.6,1,1,0,1,1,0.154892,0.154892,0.154892,0.154272,0.154272,0.154272,0.0,0.0,0.0,2,0.15427201,0.15489201,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,0.0,0.0,264.83,1,1,0,1,1,0.2,0.2,0.2,0.19938,0.19938,0.19938,0.0,0.0,0.0,2,0.19938,0.2,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,155.43,0.0,310.87,2,1,0,1,2,101.0,101.0,101.0,4.23,96.768571,50.499286,0.0,0.0,0.0,3,100.9985715,101.0,0.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,49.2,36.06,208476.77,2447,2443,0,2,2,0.005,0.025,0.024992,0.0,0.026404,1.1e-05,0.0,0.0,0.0,4890,0.02640385,61.055,0.0,61.02859615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5770,159.49,0.84,320.67,2,2,0,2,2,49.618192,51.381808,50.5,1.999479,98.999537,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,0.0,0.0,4.55,1,1,0,1,1,6.0,6.0,6.0,5.999214,5.999214,5.999214,0.0,0.0,0.0,2,5.99921394,6.0,0.0,0.00078606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,5217.07,5819.92,994303.05,127,57,0,37,67,0.0,26.0,5.386577,0.0,20.0,2.648994,0.0,0.0,0.0,184,336.4221974,307.0349073000001,0.0,-29.38729011,141.0,712018.2797,438852.9105,0.0,20.0,60.0,0.0,60.0,0.0,139999.0,7574.66255,0.0,104000.0,9337.295969,20.0,58.0
8840,1955.81,1279.4,18661.38,3,10,0,9,2,0.005,8.0,1.285516,0.01095,11.870507,4.293469,0.0,0.0,0.0,13,12.88040749,12.85515691,0.0,-0.025250584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,0.0,6516.91,319328.75,0,49,1,4,0,0.0,1.034315,0.863375,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,42.30539257,0.0,42.30539257,2.0,1.099068951,0.0,0.0,0.0,2.0,0.0,2.0,0.4235600000000001,0.675509,0.549534,0.0,0.0,0.0,0.0,2.0
7207,5.41,7397.9,14806.62,2,2,0,1,2,12.863848,46.86489,29.864369,12.863376,46.864449,29.863912,0.0,0.0,0.0,4,59.72782464,59.72873728,0.0,0.000912636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,1739.48,57164.83,119548.1,3,2,0,1,3,1.0,1.395,1.1975,1.0,1.3,1.1,0.0,0.0,0.0,5,3.3,2.395,0.0,-0.905,2.0,3.12e-08,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3140,1.69,12.47,17293.18,9998,28,0,2,1096,0.097111,141.0,8.399008,0.001,361.835715,7.2607979999999985,0.0,0.0,0.0,10026,72593.45504,235.1722144,0.0,-72358.28283,214.0,3225949846.0,100.0,0.0,1.0,130.0,0.0,134.0,0.0,1553026016.0,15145304.44,100.0,100.0,100.0,1.0,129.0
5136,160.08,0.0,320.17,2,1,0,1,2,101.0,101.0,101.0,0.206926,100.79209,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6571,0.0,1659.34,228988.35,0,138,1,3,0,0.0,0.350059,0.16468,0.0,0.0,0.0,0.0,0.0,0.0,139,0.0,22.72584632,0.0,22.72584632,2.0,0.521976219,0.0,0.0,0.0,2.0,0.0,2.0,0.219445,0.302531,0.260988,0.0,0.0,0.0,0.0,2.0
1720,0.0,0.0,47.4,1,1,0,1,1,0.107377,0.107377,0.107377,0.106873,0.106873,0.106873,0.0,0.0,0.0,2,0.10687253,0.10737653,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6064,3970.66,7973.11,87545.32,10,6,0,3,10,0.01,0.294118,0.07689,0.0,0.141192,0.045256,0.0,0.0,0.0,16,0.452560546,0.46134207,0.0,0.008781524,18.0,8994.437501999999,106.4375021,0.0,5.0,8.0,0.0,6.0,0.018333,8888.0,691.879808,0.08006,86.038764,21.2875,5.0,6.0
6853,4590.62,10336.49,460338.75,62,17,0,9,29,0.01,29.990326,5.393301999999999,0.0,11.8,1.975644,0.0,0.0,0.0,79,122.4899,91.68612673,0.0,-30.80377327,94.0,9746311.546,9805549.776,0.0,8.0,20.0,0.0,17.0,0.0,7894324.0,133511.1171,0.0,9617713.342,466930.9417,11.0,15.0
7853,104811.16,516.86,317534.63,3,6,0,6,2,0.0,108.018,19.176333,20.0,50.0,38.351743,0.0,0.0,0.0,9,115.055228,115.058,0.0,0.002772,6.0,2064.993941,0.0,0.0,0.0,5.0,0.0,6.0,0.0,1113.055292,344.165657,0.0,0.0,0.0,0.0,6.0
2055,162.23,0.03,324.53,2,2,0,2,2,48.960302,52.039698,50.5,48.998974,52.0,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9031,25349.87,9440.04,243000.12,4,15,0,14,3,0.0,0.01,0.003867,0.0,0.057523,0.014381,0.0,0.0,0.0,19,0.057522724,0.05801,0.0,0.000487276,5.0,100000.0,100000.0,0.0,1.0,4.0,0.0,4.0,0.0,100000.0,25000.0,100000.0,100000.0,100000.0,1.0,4.0
1091,21.43,0.0,64.3,3,1,0,1,3,101.0,101.0,101.0,2.639262,76.39403399999998,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260,0.0,0.0,127.88,1,1,0,1,1,2.02,2.02,2.02,2.0199580000000004,2.0199580000000004,2.0199580000000004,0.0,0.0,0.0,2,2.0199580000000004,2.02,0.0,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,0.0,0.0,491.13,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,0.0,2,9.99938,10.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9167,118640.18,4175.21,258156.4,2,5,0,5,2,0.49,0.8389709999999999,0.5657939999999999,0.0,2.827309,1.413655,0.0,0.0,0.0,7,2.82730941,2.82897093,0.0,0.00166152,3.0,100.337,99.0,0.0,1.0,2.0,0.0,2.0,1.337,99.0,50.1685,99.0,99.0,99.0,1.0,2.0
6830,21.77,0.0,65.32,3,1,0,1,3,101.0,101.0,101.0,2.0,61.439399,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8722,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,1.0
1850,0.0,20615.55,226771.0,0,11,1,3,0,0.0,80.9,13.972845,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,153.7013,0.0,153.7013,1.0,0.150434149,0.0,0.0,0.0,1.0,0.0,1.0,0.1504339999999999,0.1504339999999999,0.1504339999999999,0.0,0.0,0.0,0.0,1.0
104,161.67,0.04,323.42,2,2,0,2,2,24.612212,76.387788,50.5,2.4845,98.514516,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,12592.37,5087.93,100993.85,6,5,0,5,4,0.017442,0.25208,0.170254,0.0025,0.390749,0.141364,0.0,0.0,0.0,11,0.84818222,0.85126922,0.0,0.003087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,0.0,13338.34,226751.72,0,17,1,4,0,0.0,105.964449,16.146862,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,274.4966488,0.0,274.4966488,2.0,0.689595617,0.0,0.0,0.0,2.0,0.0,2.0,0.286692,0.402904,0.344798,0.0,0.0,0.0,0.0,2.0
8600,0.0,457.94,34678.98,1,3,0,3,1,0.258173,0.5,0.416058,1.247312,1.247312,1.247312,0.0,0.0,0.0,4,1.24731183,1.24817283,0.0,0.0008609999999999,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,1.0
5657,38406.87,7771.75,912999.58,9,73,0,2,3,0.010002,1.49403,0.178323,0.0001,2.297859,1.065317,0.0,0.0,0.0,82,9.587857096,13.0176105,0.0,3.429753405,11.0,905.991706,0.0,0.0,0.0,7.0,0.0,9.0,0.0,495.47802800000005,82.362882,0.0,0.0,0.0,0.0,9.0
5824,1.79,0.97,7.33,3,2,0,2,3,369.045658,1631.954342,1000.5,0.009528,1445.469101,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,0.0,3650.77,467298.85,0,128,1,11,0,0.0,31.2772,2.308343,0.0,0.0,0.0,0.0,0.0,0.0,129,0.0,295.4679238,0.0,295.4679238,2.0,609.5599866,0.0,0.0,0.0,2.0,0.0,2.0,9.559987,600.0,304.779993,0.0,0.0,0.0,0.0,2.0
2413,234.14,151667.17,760443.15,9,5,0,5,6,0.059887,2.25389,0.953275,0.000871,2.2421580000000003,0.528979,0.0,0.0,0.0,14,4.7608066,4.76637695,0.0,0.00557035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6774,162.26,0.33,325.17,2,2,0,2,2,26.092259,74.907741,50.5,1.99,99.009016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,430287.67,9324.78,888549.67,2,3,0,2,2,4.995,18.6885,9.5595,0.068271,28.60815,14.33821,0.0,0.0,0.0,5,28.67642075,28.6785,0.0,0.00207925,4.0,1590.54213,0.0,0.0,0.0,4.0,0.0,4.0,2.160245,985.345974,397.635532,0.0,0.0,0.0,0.0,4.0
5715,219.74,23.88,461985.15,2102,4,0,2,3,1.0,50.0,23.17499,0.0,42.8,0.366011,0.0,0.0,0.0,2106,769.3553402000001,92.69996192,0.0,-676.6553782999998,9.0,1213.921327,0.0,0.0,0.0,7.0,0.0,9.0,0.0,600.0,134.880147,0.0,0.0,0.0,0.0,9.0
4790,161.74,0.0,323.48,2,2,0,2,2,4.14353,96.85647,50.5,8.0,92.998974,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,45.17,1290.23,843756.35,513,636,0,5,1,0.010007,4.0,0.8332350000000001,0.49108,6.1513800000000005,1.031778,0.0,0.0,0.0,1149,529.3020569,529.9373086,0.0,0.635251734,8.0,20009.01,0.0,0.0,0.0,6.0,0.0,8.0,0.0,19528.0,2501.12625,0.0,0.0,0.0,0.0,8.0
4148,0.0,1354.63,452444.9,0,334,1,5,0,0.0,66.180436,12.440834,0.0,0.0,0.0,0.0,0.0,0.0,335,0.0,4155.238457,0.0,4155.238457,1.0,0.597747935,0.0,0.0,0.0,1.0,0.0,1.0,0.597748,0.597748,0.597748,0.0,0.0,0.0,0.0,1.0
