x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
erc20_value__erc20 max val sent,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,167.5982966036243,DecisionTreeRegressor()
erc20_value__erc20 max val sent,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,239.27553477872794,DecisionTreeRegressor()
erc20_value__erc20 max val sent,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,4.133693424817503,DecisionTreeRegressor()
erc20_value__erc20 max val sent,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,52.460505358901436,DecisionTreeRegressor()
erc20_value__erc20 max val sent,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,37.28318807814713,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,72.23328389160723,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1120.1603209317702,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,165.2030532355734,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,9.973553483249972,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,388.97219365959734,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,66.62163954472662,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,6e-06,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,2.4411600000000002e-05,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,1.52056e-05,DecisionTreeRegressor()
erc20_value__erc20 max val sent,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,396.34828139601035,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,9974.355561433118,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,22035.38303713601,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,2.4411485200000004e-05,DecisionTreeRegressor()
erc20_value__erc20 max val sent,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,15028.437978105952,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,58.52134888284833,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,353910045.2082179,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20__erc20 total ether sent,0.19246003638878761,regression,True,mean absolute error,1689597.9564837108,1364417.8722964346,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,395.06400733890837,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.247178176613538,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,9.599258848860764,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.0059763091086512,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,4.522190894300292,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,748.6778172882031,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,346595138.59944737,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,7692281.451480549,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1388.1116086669176,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20_value__erc20 max val sent,1.0,predict_itself,True,,0.0,1.0,
erc20_value__erc20 max val sent,erc20_value__erc20 avg val sent,0.007140025895716051,regression,True,mean absolute error,35067.75437710199,34817.36970274487,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20__erc20 uniq sent token name,0.1533942926832863,regression,True,mean absolute error,1.2746,1.0790836345458832,DecisionTreeRegressor()
erc20_value__erc20 max val sent,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,4.44196479383026,DecisionTreeRegressor()
erc20_value__erc20 max val sent,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.20676830796383133,DecisionTreeRegressor()
erc20_value__erc20 max val sent,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.1408264281693914,DecisionTreeRegressor()
erc20_value__erc20 max val sent,flag,0.0,regression,True,mean absolute error,0.2212,0.338812479371318,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7911.660850013148,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11880.383638641504,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,227393.81768006244,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,176.27797225880033,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,232.74061580948205,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,6.818530128100569,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,52.05000586491424,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,40.835733414334676,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,72.244243567083,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1587.2587905497398,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,334.8498711909778,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,9.974630578044081,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,392.9939383965376,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,65.40510268373906,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.1999999999999999e-05,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,3.9617400000000005e-05,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.58084e-05,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,399.72770557586927,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,12270.565948144802,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,22115.15820110277,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,3.9617227800000004e-05,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,16678.291997610286,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,63.57302542730348,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,427348527.3146012,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,1799119.0668988107,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,397.81429038098395,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.574617833686816,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,10.046461483771676,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.005989108950045719,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,4.9155345983378425,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,724.1764378491144,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,418132792.3534099,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8926838.061855922,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,964.7284560954106,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,939988.6836607712,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20_value__erc20 avg val sent,1.0,predict_itself,True,,0.0,1.0,
erc20_value__erc20 avg val sent,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,1.3305285223287335,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,4.832387917089481,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.20679476929468948,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.14030515021717382,DecisionTreeRegressor()
erc20_value__erc20 avg val sent,flag,0.0,regression,True,mean absolute error,0.2212,0.33450804127900957,DecisionTreeRegressor()
erc20__erc20 uniq sent token name,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7447.1732110017465,DecisionTreeRegressor()
erc20__erc20 uniq sent token name,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11411.361267541044,DecisionTreeRegressor()
erc20__erc20 uniq sent token name,transaction_time__time diff between first and last (mins),0.014575463436492408,regression,True,mean absolute error,215952.370092,212804.76421770017,DecisionTreeRegressor()
erc20__erc20 uniq sent token name,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,164.84650489019097,DecisionTreeRegressor()
erc20__erc20 uniq sent token name,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,238.99765457474425,DecisionTreeRegressor()
erc20__erc20 uniq sent token name,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.18447687887533,DecisionTreeRegressor()
erc20__erc20 uniq sent token name,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,51.89834912536854,DecisionTreeRegressor()
erc20__erc20 uniq sent token name,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,35.836165553896585,DecisionTreeRegressor()
